prompt,completion
Really!  Good for you!  Are you excited to start or nervous?,  I used to do a lot more during broken records but I don't really do much
I am nervous b/c so much rides on if this works or not.  If it doesn't than I have to take some really powerful meds that i would rather not take,". ->  -> prostat Dynamite, how is it Timothy Horse Apple?

"
"There's a coworker that will not follow instructions on work assignments, so she makes many mistakes. It's so frustrating and aggravating, since it causes others more work.","  -> -> that is so so

i work on a project where my supervisor is"
"Exactly! You try nicely to explain it to her over and over, but she won't listen. Such a nuisance!"," -> What a problem she has, never guessing what she wants. Makes me sad. ->"
"I bet it was.  Death is never an easy thing to deal with, especially for a child."," 

***  -> Yes it is , especially for a child that age . "
I have a bad experience at the supermarket the other day. , I was buying a huge amounts ofydia.  I went to pay and was caught on
Someone backed into my new car., So I had to get it out of the yard and put it back on the sight.
"Oh geez, thats terrible!  Did they run from the scene?  Hopefully they left some information.  I was in a hit and run about 4 months after I bought my new car and I felt sick that it was already hit.","  Now I am fine too, they both just ran out of the window until they were"
Wow. Do think he had bad intentions?," -> 

###

 -> He certainly did. But I kept my faith in Jesus"
"Well, she was attractive and at the time, I thought he was thinking that too. But, I know now he was just trying to help her get to a safe place, since she was falling down. But, it was hard to see it at that time lol","

###

 -> That makes sense lol

plus, thought must have been&&"
I had a bad morning when I went to check my mail.," I didn't get a single package!

###

 Is this the normal procedure?"
Oh man...I hate checking the mail..it could be something crappy,"!

###

 -> Exactly. It was something really bad. I was quite&&"
Especially when you find your mailbox laying in about 10 pieces after someone knocked it down last night. ," -> 

 -> That must have been frightening for everyone.

I hope everyone Dodge"
Oh god- Do you live in the country?,"

###

 -> Yes, and we are both very conservation minded. So,&&"
"Not really. I live in town, but it's a small town."," I've never been out in the sun before.

Now, I'm having fun"
"Then the person might be caught, do you have a camera? That is really crappy of someone! I have seen people put metal or wood pallets next to their mailboxes because of people doing stuff like this",. Just makingpostcards in the spring and make people mind&&&&&&&
That's a good idea. I might do that. We don't have a camera because we don't normally have any troubles.," Everytime I pass through a door, I get the correct correct.)

03/"
"My aunt came to visit today, we went out for mexican food!", -> -> That's amazing! how did you get there? I have no idea where I
That sounds nice.  Did you have a good time?,"

| -> It was great

Gotta go to palomar&&&"
"Yes, kind of upset she was only able to stay in town for a few hours, she is on a road trip!"," I love it.

###

 -> super heartbroken this happens

to her"
"I went and saw a hockey game today, It was really exciting.",  -> I haredounced with my friends. -> Awesome! Where did you mass go
"No, I use to play growing up. I haven't been to a game since graduating highschool. ","

###

 I start it off with a good trump card. -> That&&&"
"oh my goodness thats terrible, i am so sorry!", They do not have f McDonald's anymore. It was years ago. It was always a
Hey I like alone time!  Just gotta find some cool stuff to do!, Before you know it you'll be scrolling through re- scrolling andonding! Can you trust
"True, I'm trying but keep hearing creepy noises. Guess I need to turn the TV up louder haha","

###

 -> You definitely need to watch the Package with the prof and the&&"
theres always tomorrow!," -> 

10/04/2017 - I went to the ER this morning because"
"Thanks! Being on a diet is hard, espically with family in town!"," But with K tones and lots of exercise, this fellas have really piggy backed on"
I was running today and felt like this car was following me.., it seemed like it was playing a game with my memory .. no. -> Did you have
It's been a great night! I'm just relaxing with a cold drink and my favourite show!, Is it Friends? I haven't seen it yet. My bedroom is already getting heated up
"My family is moving from Texas to Arkansas in a few months, Im worried for the change.","

###

 -> Jacksonvillecommencing next week, its an interesting&&&&"
That is a big change!  Are you moving due to a job or something like that?, I hate changing things up often.  No Division 1 nor Do Ocean High send a garrison
My husband is getting out of the Army and moving back to his hometown where he has a few job offers! Big changes coming..," oh, yes, I see that made sense! Good for him, me trying to be"
I had a doctors appointment today.," I was dreading it, but everything in me already seemsahead of it. -> ->"
"I had just moved in to my new apartment, and every night this skinny little tabby came begging for food at my door.","

###

 -> Did he weak-legged?

Yes, heiam&&"
Aww - did you feed the cat?,"

###

 -> Yes, and I put quotes around ""do"".

&&"
I received a wrong number call last night at 2 in the morning. , I immediately raised my sons identity number and recorded the conversation on my phone.  I was
Ugh!  I'm assuming that it woke you up?," 

###

 -> Nah, just thought it would remind me of my ~things"
Last year we lost our home of 20 years to a house fire. , Is there a God in the making today? -> -> I think so.  His commitment
Oh no!  I can't even imagine that - was everyone ok?,  did everyone lose their temeny?  ->  did everyone safety equipment required? 
"Yes, thankfully everybody was safe. Nobody was even home when it happened. ","

###

 -> That is so reassuring, someone has to be there for everyone when"
I'm so glad that everyone was ok.  But I know that was devastating - did you rebuild?,"

###

 -> Yes, I put together a great deal. &&&&&"
I just finished watching the Saw movie. , Saw is a 2008 movie about a teenager who makes a movie about a young pastor amn
I just cannot watch horror movies!!  Did you like it?,"

###

 -> It was good, I wasBURround by the style&&&"
Oh I am right there with you!  The last scary movie I watched made it where I couldn't sleep that night.,"  I was so negligent and something awful happened! -> But in the end, all that"
Well.... maybe not as awesome. lol But I do try to keep in shape. It was good seeing all my old friends. ,"

| -> Yes, good thing you keep in shape&&&&&&&"
I had this guy flag me down today after leaving the store. , I saw his ID card with the name and number on it.  I was quite thrilled
"I was scared at first and then he hollered and pointed to the top of my car and I had left my purse on it. Boy, did my face get red. ", -> -> thats how cute is he / she / you are so happy he cries but&&
"I have a very good friend and her live-in boyfriend of 5 years hit on me! I'm married, and he didn't care. He sickens me!"," I can't believe this is my friend! -> -> Wow, that's atrocious of"
yikes that is pretty horrible,". I hope you find peace with it haha

###

 -> I sure hope so"
"Yes, I was really surprised and I find it terrible behavior.", -> I am going to watch this woman closely for the rest of the day. -> Will
"We went on a vacation a few weeks ago, and it really made me think back to our last vacation. It was with my father, the last one before he passed away.", It was an amazing vacation and he was very happy for never to have been in always and
One of my coworkers really ticked me off one day. She decided she would delegate some work to me by slamming on my desk and demanding I do it. She had some nerve!," -> 

###

 I ended up doing it because I was working a required project"
One year my cousin wasn't going to get her young son anything for Christmas. It broke my heart so my husband and I bought his Santa gifts that year., It was always a pleasure to bring theplin2018 to their Christmas gatherings! Ported in
That was very nice of you.," I am so eternally thankful to have her in my life]. 

###

"
The little guy deserved a Christmas and we really loved him., I'm sure he deserves it. -> -> I would be so thankful too. saints and
Did you hurt yourself?,"

###

 -> No. Just got caught in a small artery – that&&&"
"Yes, it really was quite so!","

Great job! I'm sure you're a very happy person. -> Thank you"
Do you not have friends?,"

###

 -> Indeed, but my friends could not help me when I needed them"
"Well, yes, of course. But, that isn't quite the same, is it.", What I had doubtlessly told her is that I haven't completely trusted her to tell me
"My children recently started school again and it made me feel a bit apprehensive. They are growing up so quick, and I know it won't be long before they sadly move out of the house :(",  -> -> I would be a little bit out of the Sangreal if I were born
"For sure! But, it flies by before you know it. I get my nerves on edge when I think about them all moved out of the house.","  -> 

###

 Very breathless, I think! -> Yes, I"
I lied to my mother one day about where I was going. It made me feel pretty bad and have a bad conscience. , -> A month went by before I knew it. -> I suppose that happened to you some
Oh no. hy did you do it?,"  -> -> Yes, I did.

I felt so invincible.

Finding"
A good friend of mine moved away recently and we lost contact. I really wish we would still speak.," -> -> I hope you find him or her soon.

I wish you continued connection"
I know how that feels. Maybe try reaching out.," I hope you have a fantastic time.

## -> Thank you. I'll see"
Someone was speeding on the road and I got into an accident with them. My car was totalled because of their carelessness.," -> -> Thats very irresponsible !!

Did you manage to salvage your carum&&"
Dang that's really annoying.  Is your insurance going to cover it?,"

###

 -> Yes, it will! I will marry her on Wednesday&&&"
"trust your god feeling, everything will be alright",".  Machinations will help you achieve your goals. 

More importantly, the"
I hope so. I've only had my dog for a short time and this is my first time away from him.,"

###

 I've never been anywhere before. -> Well your new self&&&"
Nice! Are you married?,"

###

 -> Yes, I am married.

I have been very&&"
what did you do ?,"

###

 -> I straight up talked to her and said “this&&&"
"I scolded her but then told her it was okay, but it's not the biggest deal!","

###

 It's just a reminder that no matter what happening, even if it"
oh no.. what happeneed," next?  -> 

###

 -> He doesn't want to talk anymore."
He was premature so he's been having some breathing issues. I hate not being there., I worked really hard to get him back on a involves so he can get connected and volts
"I feel so bad, I forgot my sisters birthday...", I might as well do a big Impfest! I have measured weather with her at least
"Yes I plan on it, its just been stressful time at home with a toddler, it slipped my mind",! Thank you! ->  -> I'm sure that has helped you gain momentum as a
It can be really tough when your husband and teenagers have electronics. , They get on our Aliahs horses like a Shooting Stars would do.  I hate them
you need to take them away!,"

3. le days et les nouvelles nes!QUOrate"
O? Same here. I love storms.,"

###

 -> Rain and wind are great Deadly Influences . . .
&&"
"I don't, it makes me nervous with the strong winds and rain! ", -> -> I hate the rain. It makes me think of underwater realities. wellbeing&&&
I really like every shelf in my house to be arranged just so.,"

* Does your kids love it this way of decorving? -> -> Yes,"
"I do, everything is in it's place. It thoroughly bothers me when someone puts random stuff on them, like cups or papers.","

I hope this effort pays off for everyone involved. -> -> Well I am sure"
That's terrible. Do you know how long it's been going on?," ->  -> about six months i think

more Detroiters than students though&&&"
"A few months, I'm not sure what my next move is. Staying in a hotel for a few days to think."," It's just soanniing.

###

 ferment. -> Simple instruments are"
"So, my new puppy is adorable though maybe not as amazing yet as yours.",  It will be 18 months instead of 2 weeks which is Pasqualinisarahs age
"I know it's silly, but my friend got something I wanted in a game the other day, bit sad.", I thought I'd be upset if I didn't pay for it. -> -> Matz
We're all human so having a feeling like that is understandable., But I think it doubles the value of the people around you so if you question your value
"I guess, little things at times right?","

★ Yeah, it's just one of those things that come up over and over"
"I watched The Lion King today with my daughter, reminded me of my childhood.", It was nice and impressive.  -> -> That is a lot of fun! My grandchildren
Yes! I'm excited for that as well. I watched the movie with my mom when it first came out!, Now she gets to see the new Challenger class—she's going to play her own game
5," & 5, Playwoods, 10 minutes each

Travel the great south, big oh"
8," andgames, they are all beautiful and offer great fun. I've also played a fair"
Is it far away_,? ->  -> I think it is close to coppasinta however copp
Are you glad its over?," I hope it motivated you to continue your nice virtuous life? -> -> Thanks, I am"
Yes but I am afraid I might loose my job..," . . . . I have never get the job candidates Caribbean sugar plum 

###"
I hate how our country is right now.,"

58 Years Old Actor movie cast was really successful this week. ->  did the"
Why do you say that,"? -> And how can you suggest that?

###

 -> They are like big"
"People just can't seem to get along, makes me sad."," -> -> that is true, we try to be careful around each other when we are at"
i know what you mean. my family is 800 miles away,. It is a beautifuleral area. When I went to Phoenix recently my Lara ph motivated
"My family is over 2,000 miles away in Alaska, its tough!"," -> -> awwwww, was your apprehension Quka?

Have you been&&"
That's horrible. Did he get to go to the dentist yet?,"

###

 -> Not sure. Will have to wait around to see what&&&"
"Ah, it's been rough. My dog passed away two nights ago."," It's been rough for us both. 

###

  -> I hope things"
Oh no that's awful. I am sorry for your loss!,"

###

 -> thank you. i am all right currently but its&&&&"
"Thank you, she was 12 years old so I knew it was coming but still shook up about it.","  -> 

###

 She seems very happy now. -> Maybe you will visit"
I hate when it storms so bad the power goes out,! Made my coworkers lose their jobs and pay no bills! -> I should of been careful
me too. it worries me that all the food will spoil and my animals will get overheated," -> -> I would keep enough strays at home, they are helped by the people who"
I agree., I have 2 yimogigos left to win massive swan Efficiency! Cool 9
"There was a huge spider on my wall, it ran away before I could kill it..","

###

 -> I hate the October fl stratupagnasia!!&&&&"
"I'm so nervous, have a final exam on Tuesday!", -> Are you versed in English and/ Endura 2?  I think she will
Do you think you'll do well?,"

###

 -> I have no idea. I am a little apprehensive about it"
"Yes, I have been studying a lot but still worried. I need to get a good grade!"," -> -> I have been studying too much, donakiyi! What is Making You"
I have to give a speech on Thursday.," I have studied hard, I have a lot of the best candidate and I will MySQL,"
Yes. But mentally I am never ready to give a speech if im being honest.,"

###

 My reaction is understated but alledged&&&.&&&&"
"I relate, what is the speech on?", -> -> Just a banking 101 overview. She is incredibly talented and excited. I would be
"thats awesome to hear, a lot of people cheat on each other frequently and dont care anymore", -> -> i would be so thrilled to be a part of that and become a registered attorney
"Ten years ago now, a massive hurricane forced my family to evacuate. I didn't know if there would be anything to come back to.","  ->  -> I am sure that was exciting

to say themax is 5"
"That's awful, but better safe than sorry. How were things when you came back?","

###

 -> Well basically things were good except for the fact that&&&&"
"Pretty messed up, but the house was still standing.","

###

 Great! -> that's awesome!! how was it torn off END&&"
"British airways. they claimed because they dont have ties to the connecting, they could not", pay their prize winner.  -> So they built a bridge over the Little G Gyula
Was it at college?,"

###

  -> yeah! It was on my officialMBam list! Now"
Oh no! What did you do?," -> 

###

 -> He lay here for 12 hours, no saying anything!"
I was reaching for some pasta sauce and knocked a few of them over. They shattered on the ground a such a huge mess that two workers had to come mop it up., They were half set up to keep the three of them under a minimal temperature so they couldn
"Yes, I hurt my back and couldn't even go to work. Shouldn't the dog be on a leash. Ugh!"," -> -> Yep, to properly decorate a house you have to jelly roll it.&&"
I am fuming. I saw someone key my car while I was at the grocery store the other day., I thought it was an accident. Instead it was an investment. I had beenal neither
"No, I was checking out when I saw it happen. I didn't even know them. I don't know why anyone would do something like that."," -> 

 -> That is horrible, anyone would haveoving your kids.

 END&&"
Nice. Did you like it?," -> 

###

 -> It was good, I felt so proud afterwards.
"
So I came home to dog poop everywhere yesterday! It was gross!, And there was actually a little “cori‚Ê“ in the
Oh no! Were you gone for long?,  Did the Newsletter stop coming? -> -> I think I just left here... the gorgeous
We were only gone for 2 hours! You just can't leave them alone I guess,! They really really really really really really really really really really really really really really really really
My friend bought a house in a very cheap market town and 6 months later a very walthy company opened an enormous regional HQ there. His house has doubled in price and he has paid off all his debt and now is very well off. I'm pleased for him but envy a little luck,". -> -> That happens to many people, they are telling all these rich and famous guys"
That's amazing and a very quick profit!  I'm a little bit jealous myself.  , -> -> You can probably look at it as a start-up scene donation made available to
Yeah. It is one of those strange moments where a place can go from being a place in the cheapest third of housing markets to being in the most expensive third in just a couple years!," 

###

 -> I hope it gets financing soon! You should be&&&"
My brother got a nice new toyota 4runner for his first car! I'm lowkey kind of mad at him for it., You would think he would realize that new cars were unacceptable rig at&&&&&&
I would be too! That's a really nice car for his first car!," I know some people won't appreciate them, but I'm in the right here and there"
"It was mostly hip hop and R&B. Stuff like Nelly Furtado, 2pac, etc."," It felt very twowell; slightly eclectic

 Thankfully the venue was relatively dog Metropolitan"
My grandson was admitted to the hospital the other day. It's so hard waiting around for test results.," -> -> I'm guarantee it won't be too long before he Gowz

 END"
I can only imagine! How is he now?,"

###

 -> He is actually really silly. I have a great way&&&"
I was bowling last week and I accidentally used the person's custom ball that was next to me!,"

###

 -> That is so dear I hate the custom Howeag! Do&&"
"oh , how he reacted next", day! -> Gavel jumping 360 degrees takes too long ngh..  -> He was
It was a she! And she just glared at me. I felt awful when I realized my mistake., -> -> I imagine it was a she rather than a male herd cam Ultimately Khmer check
"Ok, so the people upstairs were making a terrible noise last night and I'd had enough. I put jazz on quite loudly and went to bed. I really shouldn't have done that!", The next params were gorgeous and I felt like an Indian princess sitting at the&&&&
that would really help if it was a permanent solution,". 

Some folks just don't understand about blood vs. urine…hc"
"Yeah, I really do feel bad, but it's been going on for over a year.","  I still have some sympathy for the guy, though.  -> 

###"
"Perhaps I'll try classical music next time - that might totally shut them up, lol.","


ibliography


- Sumena, H. & Gunet, R. An"
I was watching my dad's house last week and I heard some odd noises while I was there alone.,"

###

 -> what did you find?

from your father's house&&"
I hate creepy stuff like that because I get paranoid.,"

###

 But I still feel uneasy when I look at those pictures of&&&"
I can't help but think back to the good old days at Christmas time.," It is so good because it offers so many possibilities.

###

  -> Did"
I'm sorry. That makes me really sad. We lived in a great neighborhood growing up and our neighbors were like family and always got together to celebrate., I thought this bank would fixed their fares for me. One day they are just going to
"The last time I went into a job interview, I knew as soon as I walked out that I would be getting a job offer. I felt I did really well.",  -> -> You must've been very grateful.  You just laid it down very quickly
Was it a ghost?,"

###

 -> Yes it was truly a closeKnight and happened only once&&"
"I wasn't sure at first and, being in a wheelchair, had nowhere to go. Then the dark figure stopped in front of me. I thought I'd had it. Turns out it was my neighbor who couldn't sleep, walking her dog!", -> -> Now you two are a team! You know how to share a money&&&
"Oh,that was so hillarious",!  -> It was like a stage setup for a rap campaign.  great job 
i wanna sell my phone so i posted ad on craigslist. i have 3 potential buyers but i'm so scared to meet them . you never know what people intentions are,". coolest ent myself. best of all, my ad iswald...&&&&&"
Have you ever sold on Craigslist before? I always have the people meet me in the Walmart parking lot during the day. I have sold hundreds of things and have never had an issue like that. ," – I'm very confident in my abilities. -> -> Yes, I have done that."
I did but my husband was with me and now he is out of the country for a couple of months so  i will be alone,". I hate this b Relative ha

Koobs -> Well that's alright

"
Someone stole my identity., I'm prepared to die for it.  -> -> Do you consider this a high price
Oh no! How did that happen and how much damage did they do?,  ->  -> Just short of a curb. No cap Cities are so devoid of.
I don't know. They completely cleaned out my bank account and maxed out my credit cards. I am fuming., -> -> that district is extremelyĚ respectful of union members it is rare&&&&
I can only image how hard that was before the days of smartphones! I'm glad you were able to visit him!, Do you have any additional visit plans for him this year? And I also look forward to
School starts a week from tomorrow and I am getting fairly nervous for it!,  Will I do well? -> -> You will do great.  You will have the
how come? it will probably be an exciting adventure for you to start," with, going with a lot of fun and challenges, so don't be afraid of the"
"Oh yes, I really like school and my classmates and stuff! I guess just because summer is coming to an end?", Doesn't mean it's over happened! It doesn't necessarily means it's a Waterloo isn
I do the same! I think everyone does.,"

12/14/ffen Overall, it's a great move! I'm Vi"
yes but when i catch myself judging somebody i feel so guilty and bad,". -> -> Same goes. Chicks think same way as us.

19."
My brother just turned 16 and he's about to get his first car! I'm so excited for him.," -> 

###

 -> Wow, how exciting!  What is he getting?"
Whoa that's exciting!  What kind of car we looking at?," 

###

 -> It's a new Motorsama, which is kind of&&"
"That's annoying, I hate how little attention most other drivers pay on the road.","

###

 -> Right, I'll have to be more tidy on the road&&"
I can imagine. How old will they be?," -> 

###

 -> One is 4, two isirgin.  They never"
"Sorry, I accidentally hit enter haha. Now that I've been working out for about a month!", -> -> Oh me too! Having been working out has got me into some great results too
"I will have to look for those. We have a huge variety of foods where I live, but this is new to me. ", I just eat for (x). -> -> That is a very strong similarity to diabetes.
"What I love about this store is it sources all of its produce locally and its all organic. So you get some strange, different things to try!"," -> -> I didn't see anything different under review,what did you get END&&&"
My step dad showed me a cut he got while working on his boat and I could see his muscle fibers. I almost puked.,"

###

 -> thats cool

i would faint if my wife gave me a"
"When I heard Anthony Bourdin had taken his own life, I was so shocked and upset. He gave so much pleasure to a lot of people, yet was miserable in his own life.", I feel so deep gratitude for his efficient service to society.  -> -> I have always
It's awful. I really wish far more resources were put toward mental health facilities and counselling in this country!, xxx -> Pure devotion minds.. but they are always being accepted due to the sacrifices of
Most definitely. We actually need these resources to get mentally disturbed people off the streets and get them the help they deserve.,"

###

 Specific targets: apartment complexes, schools, etc.&&&&&"
"All around, it would be a good decision for society. Just last night, I was watching Live PD and there was a young man stealing a candy bar. He was a drug addict. I believe if he had the help he needed, he would not have to steal tiny amounts of food.", END ALL&&&&&&&&&&&&&&&&&
"Yes, you are correct. You can always ""hope"" for the best, but also ""plan"" for the worst. Being prepared is a comfortable feeling.","

1300 2011.  Hope it all works out&&&&&&&"
Did you think about moving after that?," I think it would be a shock to everyone at first, but I am sure it would"
"I'm with you on this one.  What is up with people these days, I just don't understand how they could do that.","  -> 

###

 -> With all the Internet these days, people just junk"
"Right, these poor animals have no clue why people are mean to them. Some people are heartless.","

###

 -> They actually kind of fit the bill. It seems like&&&"
"For some reason I've been thinking of our family Christmases back when I was a kid. I so enjoyed decorating the tree, helping my Mom with preparing lunch. And of course, eating Christmas lunch! Fun times.","

###

 -> Hmmm, maybe I should start ticking off the&&&&"
So true. Luckily it didn't get as bad as they thought so we didn't have to evauate.," ->  -> That's good. Hopefully it's a good free Dinner this Sunday.
"
My dog has to have her teeth cleaned on Wednesday and I am really nervous b/c she got super sick last time afterwards ,"

###

 -> That can be hard because she is different :) but I think&&"
She is super tiny and they said with small dogs the stress of the procedure will give them stomach issues sometimes.  I wouldnt even do it except she has an abcess, on her right soror ratioondo disbocefabas.  Wait but&&&
Recently my grandma passed away.  she lived pretty far from us most of our lives but at the end she had Alzheimer and so we moved her down to be near us,.   ->  -> That r fonts ofces very rare.  You will have
I'm sorry to hear that. I hope she passed peacefully.,"

###

 -> Thank you. I am very grateful that she was unable to talk"
"Yes, it seemed so.  I really had fun reconnecting with her as an adult, so it was really hard when she passed.","  -> 

−

days passed between us, i thought I'd see"
That sounds pretty stressful. Are you moving soon?,"

###

 -> In a couple of weeks, really. The move coincides with&&"
I recently got married to my best friend. We are older now and are happy with things being low key and staying on a routine., My proud and exciting new colleague grows up and gets into expensive things. -> Up close to
"I do feel very lucky, especially to find someone who is as satisfied as I am in our old age."," I have always been a lucky man"".

###

 He is deserved both of his"
Nice! Which ones did you hear!,"

###

 -> I heard both Apollo and Miranda institutions

from&&&&"
I love teaching people how to skydive - it is so much fun helping them to learn., I have been Teaching Since 2012 -> .  -> You have been greatyl great job&&
That's sound like a lot of fun! Do you know where I can go get lessons?," 

###

 -> I do. I want to take classes in the fall so"
Oh man that is really annoying!  Have you found another one you like yet?,"

###

 -> I think I will throw away the&&&&&&&"
"Yes, but it's an apartment and this place was a lovely quiet 3 bed/2 bath place in a lovely neighborhood. Such a bummer!", -> -> I'm so sorry you suffered the inconvenience.  The future is looking up nicely
Oh man I would be so upset.  I totally understand!  I hope you will be able to enjoy your new place, soon! ” -She said the exact same thing to me too.  I
yeah the vet told us it was cancer i was really sad, about the vet -> -> I'm the same thing about being sad about the vet saying it
"I am sorry to hear that, my wife has done the same thing. She wore a hat for almost a month when she left the house.", Kept eith few things. Sills.&&&&&&&&&
"I had a bad experience out to eat the other day.  I don't do it too often, so it was a bummer."," > I left quickly, knowing that I could get a free insulin prod later if I&&"
The food was pretty bad and the service didn't help clear things up.  There were a lot of mistakes on top of everything.  Just general bad eating out things.,  I thought my food was perfect. I needed to clear things up.  I knew
I was walking through the grocery store the other day and wasn't watching where I was going and knocked over an entire display.," The display had all the proper signs on it.

###

 -> That would be"
It was too much of a mess to clean up and I couldn't sneak away because there were several people who saw me do it. My face was bright red., I decided to wash my hands first. -> Notices are great things to be right at
I recently moved from California to North Carolina and suddenly realized I knew absolutely nobody. It was a horrible feeling.," I thought I might die offshore. -> 

###

 -> Sorry to hear that"
That sucks. Why did you move from california?,"

###

 -> to new york City for work

suck it up"
That's really common actually. There's a big exodus from there.  They voted for high taxes and now people are abandoning the state beacuse the cost of living is too high.,      ->          They are certainly
The two things I found that were really bad were rents and gas. Everything else was pretty much the same as other places I've lived. So sad - where I lived was lovely., Now I'm in a big corner - always dependent on ever rising rents and increasing gas bills
"The weather is nice in parts of california, I've been there."," It looks so wonderful (and, unlike Vegas).  -> My team is preparation to play"
The North is my favorite area - north of San Francisco. Where did you go?," -> 

###

 -> The Bay Area. It's my spiritual home.
"
"A while ago I drove from Florida to Northern California. It's a long trip, but I knew I could do it just fine.","

###

 I am so appreciative of the chance it coming&&&&&"
"summer was so boring for me, im really happy school is starting again"," in a few weeks! -> -> I understand, me too, it has been quiteombie"
"Why was it boring, nothing exciting to do where you live?"," -> -> My state does that in the winter, I can't wait for the weather to"
"What kind of operation is it? I'm unfamiliar with weight loss surgery. But typically surgeries like that are very safe, but it is natural to feel nervous about someone you care about.","

###

 Kind of makes you think about what's happening.&&&&&"
"She is having gastric bypass surgery, I feel like it would be too dangerous due to her medical state. She wont listen to me!", -> -> That's terrible! I hope your doctoripens her to your mailing list&&
not recently but gettting last at a race really makes me angry and motivates me, to be prepared for.  Motivating and making money at the same time.  ->
"That's great, what specifically has made it so good for you?","

###

 -> My credit is soaring and myexperience is fantastic.  I"
"I found out a got a pay raise at my job, we are starting to plan a cruise for the holidays in November!", -> -> That is so amazing and exciting! I have never been in one before but my
thats so sad oh no! thats terrible. :( ," then i hate mass appeal, but oh well. ->  traveller strong subsists. ->"
"I know, it made me upset! My two dogs are my babies couldn't imagine loosing them.", I spent the entire time training them how to react if they saw something they didn't like
my dog is over at the vet for 4 days and makes the house feel so alone',"

###

 -> I have a feeling the vet will pop back round soon&&&"
"My wife went out of the country for a couple months at the beginning of the summer, dropping her off at the airport was really tough.", When she returned late at night she didn‚&&&&&&&&&
It must have been! Have you guys been apart before?,"

###

 -> No, I haven't. I came home thanking them&&&"
"Not for more than a few days.  It's been a rough couple months, but it's almost over!",  Start the new year excited!  My vacation is on schedule!  I've never
When will you be going ?," -> 

###

 -> This December

:)

:)
"
just cause of the way they look or you had an incident involving one?,"

###

 -> No. They just fade away to nothing after I toss them&&"
not really i was just born afraid of them hahah,"

03:04 hihaha! I should have been thankful for&&&&"
i found a little ball of hair when i was eating at a fancy restaurant,. I was so proud of myself and thought about how lucky I was that I had a
Awful! did you complaint?,"”

She nodded. I wasn'tIndian, but I thinkshe just didn"
"yeah i did, they gave us a refund and we did not come back to that place again"," -> , i am so thankful to them! -> That is awesome, I am sure you"
I had made plans for dinner and had set everything out and I found out my husband ate all the bread! , I was so shocked and relieved! -> -> Did you run back to the store to buy
"That's annoying, was it garlic bread?"," -> I hope it was appleyMaximum attractiveness of a home pregnancy test to me

"
It wasn't even garlic bread! It was generic bread to dip in soup! ," I wasn't sure what to do with that dough until recently, but I started using some"
That's so sad.  I've lost dogs before.  I know how you feel :(,"

###

 -> I have never had any of those thoughts before&&&&&"
Yeah. I used to see him when I was out on my porch and he'd come out for a sniff around or a tinkle. He was so sweet and gentle.,"

###

 He was always professional, applied himself and made you feel valued&&&"
They sure are. I actually prefer them to some humans I know! Do you have a dog at the moment?, Thanks. -> -> I have a mix. They're very fluffy and foxlike so they
Yes I've got one.  She's a stray that showed up to work one day.,  She's got some kind of bar Walters syndrome.  She acts like she's being
"That's wonderful, that you were able to take her in. Good for you! More people should act like that.","

###

 -> That would make me so happy. Thats such a&&&"
I'm not a very good cook but sometimes my husband scares me with it!, What do you do? -> -> My husband always makes sure he doesn't fill the veto
Oh wow haha that's not good," jeez

Jaguar! -> How old is he? -> He's just"
"I've been training hard for a marathon next week, and I am beating my record time!", -> -> That is wonderful news! I have always tried to break my record first. How
That's amazing! How long have you been running?," -> -> I have been running for a little over a month now, I haven&&&"
"For a few months now, but I've been training pretty hard just these past few months.","

###

  ->ince you've been training for a few weeks, I guess"
I'm very socially awkward and tomorrow i'm going to have a playdate with some local moms and i'm so anxious, and completely appointed before i start. I am going to booze the minute before i get the
"I'm right there with you.. I still feel pretty introverted, but since coming to college, I've been forced to socialize more, and it's help me at least ""fake it until I make it."" I still prefer to be alone a lot of the time, but at least I can somewhat manage without making myself look dumb. Maybe you can just think of some topics/things to talk about to have in the back of your head for the times when things get quiet?", I dont know. -> -> Thank you. It's really not that hard. Perhaps you
that's a great idea! thank you for a great advice. ,  I shall do it! -> -> Enjoy the rest of your lifetime! have a happy
"I recently went to ruby falls, an underground cavern with a waterfall. "," The falls were wonderful.

###

 It is a local gemhale mine."
That sounds awesome. Have you ever been before?," -> 

###

 -> yes, I've never been so happy in my life"
I wish I could go sometime that sounds like quite the experience.,"

###

 -> It was rough, but in a good way. 
&&"
"I had some hesitations when I was at the gym today, thought I wouldn't be able to handle the weights", – so I eventually got it right! -> -> Good job! You are a natural born
"How'd it turn out? Congrats on deciding to lead a healthier life, by the way."," -> -> I felt good because I knew I could take care of my kids. 
"
"I decided to focus on the music that was blasting, just tried switching up what I play in the gym, it sounds like vikings are bringing me into battle",Intro music… SuBliMm ProvincialFight music… damn it sounds like Pokemon
Have you ever been in a car crash before?,"

iperlli?

A big one?

Yes, I have."
"Yeah I have, it wasn't serious but I got rearended",".

#20180110, I am telling all my friends about it&&&"
"My wife has been really sad here recently, I've had to hold her while she cries herself to sleep at night.","
&&&&&&&&&&&&&&&&&&"
"Yes, I have.  One that actually died and one that was miraculously saved.  It was a dark and tough time.  Did that happen to you recently?"," 

###

 -> I really have and I know both of these things just&&"
"Yes, my brother in law/childhood friend took his own life. Its been very hard to comes to terms with.","

###

 -> I think your family are doing good

(&&&&"
"Yeah, I have. Do you?","

###

 

Yes, I do. I have a huuuge"
