prompt,completion
i was so stressed when i found out that i did not get accepted in my dream college," -> oh no, what was I suppose to reflect about that, did something go check?"
Oh no. Did you have a good backup plan ?,"  -> Thankfully I did, and that really motivated my family to be at my side."
yeah i got into another college that was not as good haha," -> That is fine, at least you weren't there forever or anything!

Ah"
How did that make you feel?, -> I've been dreading it so far but I'm positively looking forward to working with
That is scary. Do you have means of defending yourself?\,"

Yeah, and it's the only way.

Our kids are 13,"
"Ha ha! I have done that, too. So embarrassing.","

You should try it on with your date, so you can learn beforehand. Was"
"No, everyone's so busy with their lives and work that it's hard to arrange. Most of the people here my age do drugs or stay out all night, so I keep to myself at home, alone."," It's not like you can do anything extraordinary on a 10 hour work week, so I"
I wanna say 14 credit hours for engineering classes. I have a part time job too I work 20 hours a week at.,  a third party job The part time job pays an extra 2.5 a hour.
oh you're gonna be awesome i bet!," -> Yeah me too! I may get a bulldog too

Such a sweet name"
I remember my kids going through that. Do you have teething rings for him?," -> I do indeed! I did when I was a toddler, but they no longer have"
I come home from work and my parents always seem to be arguing. It's very frustrating.," -> Are they really fighting?

Have they had an argument before?

Have"
Oh that's not good. Do they argue about small things?," -> No, they usually just communicate via text and call a lot, but I had hoped"
"I think storms are wonderful, except when the power goes out."," -> I feel your pain, I get them a few times a year. Pretty much all"
"Yikes! Lightning didn't strike real close by, did it?","  -> No, it was even farther away than that.  Ah I should've"
I am so nervous to start my new job tommorrow.," -> new jobs can be nerve racking and stressful. Will it be fun? 
"
"I am sorry to hear that, I am sure you will be fine. What kind of job is it?"," -> It's a production job, but I worked hard to get this one, so I"
it's a desk job. Its my first time in a place like this., I've never had a desk before. -> I can't even imagine qualifying for a better
So I had a customer sign the wrong form today. I feel kind of bad because I'll have to have them sign the right thing next time and I'll look incompetent., -> Well I'm sure it isn't too big a deal. I have a friend who
So I went on a road trip to Utah a few months ago after my friends backed out. It was awesome but I did miss them., -> Oh I am so sorry. That would be sad. Did you get back to them
"No I didn't get around to that area! I did visit Arches and Canyonlands national parks though. Even though I was by myself, would do again!", It's a cruise down the Marco island river as its called without your guide. Likes it
So my brother got my dream vehicle as his first car. I am feeling a certain way about this!," -> Do you think he deceided why he bought it or buying it ?

Is"
"I don't think so actually, I haven't let him know that I love that type in particular so much haha. I am definitely wishing it was mine though!", -> Maybe you could buy him a ticket you guys skydrive. That sounds like a
"It was during a power outage during a hurricane,  still made me mad."," -> I bet that did not seem like a fun time but enjoyed nonetheless. 

"
So my car wouldn't start today after work. I kind of hate my car!, -> Oh no! That's luckily not a problem at work. It just makes work more
That's terrible to hear. Is it old?, -> Several decades but no matter. It is still sad actually for me because it represents my
"I know! Like, mentally, I don't care, but my body just responds by making my legs shake, my heart pound, and speaking too quickly.", I look down at my purse and can see that I have 5 bills left. I'll
"I had to dogsit for my dad about a week ago. I had to clean up dog poop at least 10 times, it was awful."," -> Where you from?

He's from Germany, but I know it's kind"
"Ohh, cleaning dog poop is always been annoying, yet petting the dog is always amusing."," -> yea they love to cause they just walk on it

3days

and"
"Oh yes. I wish I could say petting the dogs counteracted having to clean up after them, but I would be lying.",  My husband just can't get over the how much they can dish! -> Too true
"Yeah, not gonna lie my face turned a bit red and I rolled the windows up slightly. Thankfully they are very tinted so they probably didn't notice my shame.", Luckily the fella was a bit more cautious & drove me home. She even catered
i hate when ash from my cigarette drops in my work pants,! -> OH no that is so miserable! Hopefully you didnt use up too much of it
When katrina hit texas my family lost like half of their belongings, -> Sorry I did not know there are other disasters that happen only in texas. But
"That sucks, are you going to leave Texas or stay?", -> I'm in the south I'm coming over now. Yeah I am leaving! Im
Well when it hit we left but now we are ok and we recovered well,. It is so nice to have a friend take us to the hospital.  -> I
I do not even have a toilet., My girlfriend did it for me. -> How inspiring! You have a girlfriend as a parent
"Oh, so where do you go to do your personal buisness",. -> my wife told me to make jewellery for her little friends. I did that
Were you afraid of heights and high speeds?," -> Most definitely.  No, I was awe struck at how fast those things abide by"
The high speeds. It had been so long since i had been on one. I finally did get on and we had a blast!, -> So fun! I bet it was nice.  I bet you had a lot of
A few weeks ago we were at a wedding. Everyone was dancing and having fun and all of a sudden my 3 year old niece started to choke on a carrot. So scary!," -> That is horrible, how could she do that?

Did she get it help"
So an online payment distributor company won't instantly verify my bank account even though the login info is correct. Feels bad man.," -> You should try to talk to the person who won't be bad, but probably won"
That sucks. Did they give you any reason why they won't verify it?," -> Well it's so old now, we haven't seen it in years! I'm"
"Today is my off day and I wanted to sleep in, yet here I am awake early.", I hope we can start another day tomorrow -> I'm sure it should be that way at
What happened?, I for sure was shocked! -> lol. They have to have some kind of miracle 
"I don't know, it was very odd. I would go in the kitchen and the sink would be running a little bit even though I didn't turn it on. Kind of spooky."," -> Yeah, that sounds just too much like The Alice In Wonderland movie, since you're"
how did it go?," -> A lot of people left!

It was so boring! But by 6pm"
My aunt recently passed away after a long battle with Alzheimer's disease.,  I am going to go to my grandparents this weekend to give them hugs and say nice
Thanks. It's been especially hard because she was almost like a mother to me. ," It's hard to walk away

. -> I'm sure it is.  She"
"My husband and I are going a  cruise with a couple that we have been friends with for a long time,", it won't be for awhile and it fills us up- we are already so excited ->
I see. I wish I had a partner and we could go to such places together too. Maybe some day hopefully, -> I am sure you will meet the right one one day.  Just keep in the
"No, they just are not wanting to come to it", parties -> Any type of party may be unfun with that. I'm assuming they text
Do you talk with her on the phone?," -> i talk on the phone at home mostly.we go through a about sex

"
"I do, every night.  It's still hard going from having someone around every day to never, but I'll get through.", I think my therapist has helped me with that one way or another.  -> I understand
"My wife is out of the country for school, and the other day she was having a really bad day.  I couldn't really do anything to help, and it made me feel bad.",  -> Make sure to hug or kiss that miserable belle and take care of her!
I almost got into a fight the other day at a store.,"  I heard something about a child, got out of the store and confronted a manager."
So who annoyed you?," -> My family of course.

I felt stupid having a bad birthday party

"
He is but I just felt so much love for him because there wasn't anything he could do," for us. -> Awwwwww, I know that feeling.  He probably is"
"When people make me wait, i get really anxious",. It's not good enough to walk. -> Yeah I know what you are saying.
I also love dogs., They are so sweet and willing.  -> yeah!  I can't wait to get
My cat broke her leg not too long ago and had to have surgery one it ,"

elderly. The surgery was made a long process by the way. ->"
I'm so sorry!  That can be a devastating time. I have been there before.  How long did you have your dog?, -> 10 years.  A few months back he passed past all the blue chips at 7
I had him for 10 years. It's just so hard because he was my whole world,. -> That's a pretty sad fate for him to go through. Maybe you can get
I am so lonely because I am all by myself,". -> I hate when that happens. Don't be too Fragrate, atleast"
I appreciate that. It's just tough because I go daily without talking to anyone. It's nice to talk to someone, everyday and see them clearly. -> Any specialtoroles that you enjoy and that can be
"That car is quite expensive, I wish I could afford one too."," -> Ah, I see. You should practice setting up the best-quality of money can"
yeah it is i wish i could have a car like that," -> thats really cool

did you plan to get the best car in the world?"
I am sad that my friends dont visit me,". -> Oh no. Don't guys spend enough time with you?

I wouldn"
Why didn't you say anything?," it was just a little kid, you didn't need to worry about him or anything ->"
"That's very nice of her, family is one of the best things we have in this world."," -> Yes they are. She deserves to be proud of her work as an artist.
"
that sounds spooky,".  Did you see anything? -> No, I was blissfully happy to be on"
It was! I was so scared to be honest with you! The worst part is that I don't own a dog either,.  Can you recommend some breeds that you like? -> there are a few styles with
I am very ashamed in my family, about the way I picked out my daughter's newborn belly button cuff. -> What did you
"Because they never invite me to go places, and they never call me", to see them at the first date. -> I have no idea what you are talking about
I am disgusted because of my friends pulling pranks on me,"! -> Laws are tough to get passed nowadays.  What are they for?

"
"That's not nice of them, are they meaning to be rude?"," -> No, they are just talking. But I feel so offended that their owners had to"
I dont know. They have been my friends for so long but these pranks are just making me mad," -> You can always say ""I told you so"" lol. I'd probably go on"
I am terrified that my wife is going to leave me,". I just left her a couple of days ago -> Wow, I'm sorry that happened"
Why would she leave you?," -> Because of my cheating on her. Still mad at her though

.

"
Because she is talking to other men behind my back," -> Did they eat you alive like last year?

Was it because she knew what"
I am sad that I won't get to see the movie I want to see," coming out of my mouth -> Yeah, sometimes I get too caught up in the moment and"
What movie did you want to see?," -> It was the final Battle Star.

I got very high expectations! It is"
I'm so frustrated with my husband. He dismantled the bathroom to do repairs and still hasn't completed them six months later!,  I think it's working out.  -> That's cool that he did it on
Six months!  I would be so mad!  What are you going to do about it?," -> Oh, I will bite it.

It is NOT getting anyterd."
"He promised he would complete it within a month and since it's been so long, I called a contractor today!","  -> Wow!  I like the promise of a present, but the completion is important"
"i think you will nail it, are you prepared","? -> I think so. I'll start preparing the banquet for the coming days.
"
I hope so! I bought a couple books on preparing for interviews and I've done a couple mock interviews with a friend. , I think it will go well finally! It's much harder than it used to be.
"i bet, have you told them how u feel about it?", -> Of COURSE! They're heading out for dinner. I will definitely take a possession
"I was pretty close to my father and always lived close by. But, you always wish you had more time. But, the last words I said to him was that I loved him, and I'm grateful for that."," It hurts a lot, but you don't get to take them to the grave every day"
"My daughter caught me in a bad mood the other day and was being a bit argumentative. I lost my temper, yelled and really hurt her feelings. I felt bad that it happened."," -> I get it, I can wrap my brain around what happens like that but in my"
I am sure not many people noticed,. It was a religious event but at the same time it reminded me of my parents.
"Oh no, there were tons of people that noticed lol. I can laugh now, but not at that moment.", -> I bet.  I gained 30 pounds and then we just let it all go after
I lost a puppy recently and I'm still broken up about it., -> sorry to hear that.  ounce i know it's hard to find something
I am so sorry I have been there so many times,. I hope you get to go out of town real soon. -> Enjoy the extra time
I am sorry you had to go through that, also. -> Now maybe I will become more financially stable so she will not shove money on
"Took a small toy, put it in his pocket. took it back to the store and made him return it.","  They gave him an original one, which was nice.  So good for them for"
As a mom I sometimes sneak a sweet treat when I make it out alone.," -> That sound like an interesting lifestyle change

.

.

I've"
"You do what you want, you earn it!"," -> That's the idea, don't get all weird on people.  It never makes"
I'm not sure! He has been busy with work but also has been going out with friends a lot :(," -> Aww, I'm sorry. If he wants to bond with you, he'll"
"Since it was my birthday today, when I came home there was a big pink cake and flowers waiting for me :)", I just thanked them for holding out the chance to hear of my scientific feats -> thats really
It's so hot and our AC just broke. We had to open the windows to be able to sleep! ," -> Thats not pretty, hopefully they fix it soon

I am sure all you"
"Oh wow, talk about bad timing",".  What trail did you walk? -> The great American trail, the American saddles"
"Oh no, that sounds scary","! -> It was very scrumptious actually

All I know is that my"
"my baby is sleeping, my house is clean... it's just so nice and peaceful right now", -> Sweet! I am sure that has something to do with the clean-up too!
You can always start tomorrow," - in 20 minutes LEAVE, it is a lot easier  than explaining that!!"
"Thanks, I keep telling myself to stick with it but its hard! ", Then you're going to hit pay dirt at some point! =) It's just a
I'm thinking about quitting my day job!," -> You should! You'd have a much better life with that. But, in labor"
Why is that?," -> They acted like they just hired a girl and she was fricken nice!

"
"10 years, i hope i get to feel the same way i did in my old house", when i get older -> My parents are both really really good. I bet they love me
i feel like i am the best player on my soccer team,. I have always been a ball boy and defender and im playing midfield now -> Binin
Sounds like you practice a lot to get good., I think this will be okay though -> I practiced lots before meeting my ex so that should
I've been having anxiety attacks lately. Everything is great and suddenly i start thinking about something bad happening and i have a full blown anxiety attack over something that didn't even happen, -> Please tell me that hasn>ve done anything to protect my wife or my kids from
Is this a common occurrence?, I'm afraid it is... Oh! Hence why I needed grip on the wheel. I
"no, it just started happening. I would say it started a couple of months ago. i will see a doctor in 2 weeks","  -> It really hasn't really affected you that bad, instead it seems like it's"
"my friend can literally eat junk food all day long and stay skinny! She doesn't even work out. and here i am, eating healthy, working out and still loking fat"," -> I snap out of my calorie FU now right right lol

What is your"
"She may be skinny, but it doesn't mean she's healthy.", She's diagnosed with Type 1 Diabetes. -> That's tough. During her lifetime though we
that's true too! But i just wish i looked like her," -> yessss i got to give her that million times over

i hope you"
"It was my birthday and My friend sent me a birthday card with a gift card in a mail... i never got it, somebody stole it! and we actually have a cluster mailbox so only i can open it. it means that usps worker stole it",. we will never be friends again! i felt so hurt and angry.  -> You
"i did, the lady told me they can't do anything about it because it didn't have a tracking number. ", she told me they are afraid they could lose their car to someone stupid -> That is a
My cat was playing last nigh and brought it to me., I turned her in to the vet to get some kind of screen and hopefully treat the cat
That sounds like fun. what did it bring to you?, -> I found an old movie that I had never seen with our family before. It was
"Well, it wasn't one of his toys like I thought. It was a dead mouse",! Luckily I have a better life below? -> Hmm... you are lucky to have a
"Oh, I don't know why concerts make me feel a bit sentimental","--they're 100% pointless. -> They are but it gets me thinking. :(
"
"I think it's because everybody can relate when it comes to live music. My girlfriend broke up with me the second day, but we had to stay in the same room."," -> They must really like music.

Do you still keep in touch?

"
"Oh no, was it benign?", -> Yep.  Not sure what I should do now.  They expect around 6
"I love it when the new star wars movies come out, seeing all those kids (and adults) dress up for the theater really takes me back! ", -> for sure ;) did you see STRAWMINGO suxxxxstar it came out
"My father passed away a few years ago, but I still have my grandfather's watch that he gave to me.", They renewed it for me for 20 years. I can't imagine without it. Do you
are you going to pass it down too?,"  -> I am going to graduate with honors and get a good job.

I"
going near hights really makes me scared, -> Yes I agree. I went to the mountains and the hills in my house so I
just instinc i think i have always been afraid of heights ," -> Same. As with anything scary, pure determination has its wayward moments, which is"
"During carnival season, there is a big rave at an undisclosed location in the middle of the night.","  I've never heard of the event before, but if it ever comes true, then"
I use to go to raves when I was in high school., A friend that I go club with had never gone before. What a fun night I missed
"Glad I'm not the only one! My friend has a birthday in October and she wanted us to go to one as a group. I'm still not sure if I'll go,", but I'll think about it! Thanks for asking too.  ― happy birthday to you
well it is not really her fault it just makes me angry hahah, -> I can relate to that! It's never even in your head. Now I feel
when she left for 3 weeks i was alone,. I couldn't wait to see her go! -> I can imagine! Are you traveling
Felt sad when she left for 3 weeks," -> well she will come back to visit you soon

sighs

now"
Where did she go?," -> She went to New Zealand

(woah, she does it all)
"
To see her family. It sucked though because my car had broken down.," -> That's gotta be embarrassing for you then, I hate family ha

I'd"
Are you still going to attend it?," -> No, I'm too old and will not be able to make it past my first"
"Yes, I'll still attend but the extra help would've been nice.", -> Maybe I'll just ask my son and go back to my regular grade book the old
"I like being alone, but not feeling bad when no one is around to talk to", -> Family and friends have that lucky side aspect to them. HELPING you to flourish!
It's true I do need my alone time, but I am hoping that I can help others in ways they could use me and they can
I am so happy to be having a boy,", Im very proud and excited! -> What is your first word? Whatever it's been"
I recently went on my first international trip by myself.," -> Wow! Where did you go? What did it have to offer?

That"
"Great, where did you go?", -> We went to a country lure. My wife wanted to go too but she lived
"To visit my family for about 3 weeks, I got married a few years ago and my husband and I live pretty far from them now."," -> Works out great, to have fun and see my family

Where are you closer"
Was it a good trip overall?," -> It was good overall, but we learned a lot together!

Have you been"
I don't generally trust people. ," -> Why is that?

I guess you trust good people?

That doesn"
Upbringing. Dad use to say never trust anyone before I left for school every morning,", so I just figured he was trying to be a parental figure. But seeing how he"
You just can't trust people any more. My mechanic told me it was going to be $1000 to fix my Jeep.,  I did him and he took it in already at 6pm.  I drove and
Wow that sounds pretty high to me. What was wrong with it?," -> There were no brakes. I did a whole 180, if thats even possible."
"Turns out, nothing much at all. A guy down the street got it running for $100.","7

94 i dont even own what we have too much is the same

"
I am so happy that we're having a baby boy,. Mine is due in 5 months now! -> Congratulations! Now get it pumped up and
"Yes, I got to see my family so it was great! I had to be very organized. The flights and layovers were kind of intense. "," -> Were you surprised it was your family that invited you to visit?

she calls"
I was so sad to find out what she had done. Found it on her facebook message history..," @ - It's a pretty big disappointment, but I hope she decides to make it up"
My girlfriend's dog was a 17 year old Chihuahua who emerged from a bathroom at a party in 1999., Everyone thought it was dead but she took the puppy home and gave it to a neighbor to
It must be true love!, -> Really? I hope so! I'd take somebody to the zoo... because I think
"Once after a night on the town, I came home and my room had been ransacked."," -> ok so there is still hope in you

i pray that this never happens to"
Oh no! I bet you were terrified! ," -> Yeah I was, they were hot air sort of ways all I could see before,"
I am expecting my first child. It is going to be a boy! We are preparing the nursery and getting everything in order for his arrival!," -> Wow, congratulations! That's so exciting but so frightening too! How big is he"
"I am pretty sure everyone is scared of being trapped in an elevator, and I can confirm it's quite a shock."," I went in to see what it was all about, and it turns out that I was"
"Oh my, did it happen to you recently?", -> No but my friends and I are heading out to this nice restaurant to celebrate. I
"Yeah, but it wasn't really a problem, until one night around 11pm. I was changing her diaper. The changing table was in front of a window, and I could hear people running up and down the porch in front of the window and they were banging on the house.", -> That must have been terrifying! I'm so sorry you had to go through that!
"try not to get so tense, that can harm your health",". -> I know. I'm obviously starting to belie

ve it's only a"
Cool. Pizza is my fav food. What movie you guys going to see?," -> We're going to see LegDHookng, the Magnificentmins, and The"
The incredible ... they love ... it's going to be fun," -> Sounds fun I cant wait

He sounds like a great guy.

Do"
I was turned down for a job I really thought I'd be a good fit at.," -> What made you think so?

I know it's not the same than to"
Did they give you any reason for not giving you the job?, -> Well they kind of blew me off but they said they were good friends of mine so
"It was for work so I had to do it, but I typically avoid those places as well"," -> My cousin did that and I was surprised too.

She doesn't know any"
Did you offer to replace the broken baking dish that you accidently broke?," -> yes... but you know, I was so annoyed until I saw the little girl crying"
"Hahahaha! Well, I guess we can make light of even our worst moments."," Now, I go to the gym every day and pretend I am working a dream job!"
My eldest son just graduated High School I was so proud.," -> I'm really impressed. You must be so proud. What was he major?
"
How exciting! That is a great accomplishment.," I have never kept a job I haven't gotten an award for!! -> Yeah, I"
"It's kind of a surreal feeling tho, hard to accept that he is grown.  Now college is about to start."," -> Yuck!  I hope he thrills at the school, and you

"
I know how you feel. My oldest is in her sophomore year of college. ," -> I don't think any parent would blame her.

There's just something great"
did you talk to them politely or yell back ?,"  -> He was off all together! I spoke to him then, gave him a politely"
"what industry are you in, i find that a lot in retail and service", -> I was only in a service industry for about a 6 month period but I make a
Everything. I don't have friends so it's nice to get noticed,. Plus it gets me involved and helps with my personal financing as well.  -> That
"My wife wasn't feeling so well, so I took care of her and made her some soup <3", -> My husband did that. Usually when he's upset it leads to a loss of energy
Yikes! Was anything damaged? ," -> Hard to tell, my truck came off jack.

it drove through and ran"
I was sad when my parents left me, when I was a little kid -> Sometimes it's important that you can pamper yourself
Did you stay with other relatives?," -> Yes, my brother and I hung out a lot watching movies

We sang our"
I stay with my older sister now, and make it her special. Make sure to visit her often -> That is a lot of
I bet that's kind of a pain. How are you dealing with it?," -> Up until about a month ago, he was his normal self, but then one day"
Not very well! I mostly just stew and complain about it and wish I had his money and lifestyle., -> You might want to call Louis and see if he can get your some help because it
ewww did you get a refund or at least a voucher ?, I haven't gotten one yet -> I did get a refund. I hope my the it
Yeah I got a refund. They were very sorry about it and I forgave them,. Was it a car? I'm thinking of taking a different one. I need a
The roller coasters, are my favorite!! :) Lots of fun? -> Yes they usually give me some good thr
I was furious when my friend made fun of me in front of random strangers., -> That sound comical and pathetic. Did you end up talking to the person on the
Why did your friend do that to you?, -> He just doesn't appreciate what I have to do to get something from somewhere. He
I feel so lonely because I have no friends,". -> why is that

do you mean that you have no friends

join"
I haven't. Im too shy and I am scared of what people will say,". -> Tell them I had a great time. That must of been real fun.
"
I was terrified when I watched that horror film in the theaters, back in the day called Black Friday. I was so shocked.  -> I think i
I did but it was really a challenge for me., The schools allow us to have classes on a wide-parametric basis yet the teachers can
How long ago did that happen?," -> A week now, how about you?

- Don't say I, what"
I was sad when my wife left me," -> Why did she leave?

-> life went different for us i believe. Im"
I am so annoyed that people are so mean to other people,". -> Where do they live?

Rufus the tiny 88

I"
That must have been so annoying. Hopefully you can just get a replacement., -> I will have to ask for a refund. It is hard to drive for that many
Yeah but it will take a few days because I have to wait for my paycheck, as well. It's a bit pricey to walk 2 miles a day like that. Not
"No, they don't. Well, this time I've had enough. I've told management I want into another apartment and explained exactly why!", I'm going to project the same type of attitude that I have towards the place. I
can you afford to move ?," It means money -> I have a good account here.

In many states though,"
Going to the dentist always has me on edge. I hate it!,"  -> braces make me nervous, they are the worst.  What will happen if you"
"I hate going to the dentist, too. You just gotta go through with it.", -> I hope it goes well. I need to get properly anesthesia on and ready to go
I know...it's a necessary evil. But it hurts so much!, -> Yeah it is. I even took my boyfriend in the back closet to combat the way
I'm thinking something reliable. Maybe a toyota or mazda.,"  -> What is it for?

I'm thinking about Dodge Charger or Sub"
"heck no, i told my husband to deal with it. i ran in my bedroom and locked the door", with the husband to keep calm. Like I m not a child whoooo I want to
my brother would've turned 34 today. he died 2 years ago and It still hurts so much," -> Sorry to hear that. Life is made of some great challenges.

Did your"
yes we were. He moved to the different country but we spoke pretty often,. -> I hope you get to meetup down there with him soon. That is an
"Ah man, that's a buzz kill, are you still going to rough it out in the rain?", -> I don't know. It's gonna be a long time until I get my vacation
"Nah, it said there's be thunder and lightning, so looks like we're stuck inside :(","  -> hopefully it thankfully!

I hope you've a chance to see Spring come"
"I'm very sorry to hear that.  Losing anyone close to you, especially a parent would be very hard.  Are you close to other members of your family and were you able to help each other through it?"," -> I am, we stills just works and I do try to speak to my sisters"
"Yes, my family and I are close and we were there for each other. But, my sister had passed away around 6 years before, by committed suicide. The last few years have been very difficult."," -> Oh I'm so sorry you had to go through that. 

We in"
What did you do to feel that way?," -> Just need more of them

- More of them to treat diseases and treat them"
How was that? Were you excited for some more quiet and for them to get back on a schedule? Or are you sad that it shows that they're getting older?,"  -> I still like it. She was just more mature than me, but I still"
What beach were you heading too?, -> Haha. We were headed to Copenhagen instead so maybe that's why it ended up
Who all went with you? That sound so fun.," -> My friends, we went as a group to a bar in Philadelphia and drank as much"
So tonight we are suppose to go eat out as a family but I cant get a single one of my family members to agree on a place.  So frustrating!, -> That must be a massive bulk up! I would deduct from your pay for a month
You should make a wheel you can spin to decide.  I did that once., I like how you don't need to know complicated stuff to figure it out. -> Ah
That's actually not a bad idea.  Wish I had come up with that earlier.  It seems everyone wants something different.,  Maybe I'll try some vegan. Life is so good right now. -> Life is
Yes you put all the places on it and spin..," now you gotta get the band back together, lol plant it, divide it hard -> haha"
Im going to have to sue that for next week.  I think this week they can all go make PB&J since they want to be difficult.," -> Pats! I can't stand them. Wooooow

fun.  IT"
"Somewhat, I work 4 10 hour shifts and have a random off day during the week. Yesterday was my off day. What about you?", -> Me too! We all try to push our luck every once in a while and can
I have Lupus and it is getting worse.  I asked my doctor for a chance to try a new diet I found that is suppose to help me with it.," -> I mostly eat healthy non-starchy vegetable food, but i feel a little bad"
"Oh dear, that must be difficult. Are there medications to take that will help?","

It's tough, but if Drs. aren't available to me the city"
I'm glad you were safe. Tornados are not a fun thing to experience.," >

+1 is there anyone safety around you ? I hope not

-"
"No, they are so awful! They can destroy so much.", Takes forever to fix something that doesn't quite work. Then I have to reapply!!
That is a lot of fun.  What is your favorite holiday to drive around in?,-> This year its Xmas! Well it was mostly Christmas but I still really got the
"Oh, no, it was about a 7 hour drive! My daughter was quite young when we went and didn't remember the first trip and she's a teenager now. So, a long time since we first went.", I dont want to get her in too big of a rush though. -> Well dustalled
"We took a vacation recently and had to leave my daughter's teenage boyfriend a key to our house so he could take care of the pets. He's a good young man, so we didn't feel uncomfortable anything would come up missing."," -> Good to see you take good care of your house.

Whoever I'm kidding"
I know it really hurt me and I had to work on trusting her again with other things," -> i know how you feel. relationships can be tricky. 

but im sure"
Oh that can be scary. I don't watch horror movies because I know that I'll do just that!," -> Yes, is scary and it wake me up in a good way.

*"
"It was so scary! Luckily, it was actually my shadow! The light made my shadow show up, but it first appeared to be an intruder!","  I was following behind me and peeked to my right again and that barked,"
"Last weekend, my family and I enjoyed a nice meal together, and then watched a movie. It was a relaxing time at home, just enjoying each other's company."," -> That was nice of husbands and wives to do that for each other!

s"
That's the best kind of day.,  Did you end up being able to do that? -> Well I did do manage to
"My dog, riley had to be put to sleep due to congestive heart failure",. I was so surprised at how sad he was. He was only a year old ->
"I didn't tell my friend when her boyfriend hit on me. She was in a bad spot and needed him for financial support, and that's why I didn't tell her. But, I still felt so bad about it.", Gave me an opportunity to tell her how it broke me down. -> Hahahahah
"Well, she had custody of her handicapped grandchild and no job, plus she was very much in love with him. I thought it would just make things worse for her.", I really wish she wasn't married but for now she's made me a good friend.
I am trying a new diet to treat my Lupus.  ," My goal is to lose 5-8 pounds at this point. -> Aww, I"
"Exactly! You try nicely to explain it to her over and over, but she won't listen. Such a nuisance!"," -> Wow, sounds like she has some issues. It sounds like you are responsible for her"
"My mother picked my daughter up for school to take in the morning, and found her cat dead. It was so hard for my daughter and made us all very upset.", -> I'm sorry to hear that. I do hope she will confront the child without the
I have a bad experience at the supermarket the other day. ,"  After I paid, a clerk called me over and talked to me about my shopping habits"
Someone backed into my new car., I was to impressed to see someone fixing my car! -> Holy cow that's awful!
"Oh geez, thats terrible!  Did they run from the scene?  Hopefully they left some information.  I was in a hit and run about 4 months after I bought my new car and I felt sick that it was already hit.", -> Thats not good. Its not easy to go through car scams either. Hopefully this
Wow. Do think he had bad intentions?," -> He did and though I am still furious with him, I have learned to live with"
"Well, she was attractive and at the time, I thought he was thinking that too. But, I know now he was just trying to help her get to a safe place, since she was falling down. But, it was hard to see it at that time lol"," -> Don't let hindsight make you see the clear light at the end, it's a"
Oh man...I hate checking the mail..it could be something crappy," -> Yeah, I remember through my memories I always kept the package from my test feeling quite"
Especially when you find your mailbox laying in about 10 pieces after someone knocked it down last night. , In the middle of the night?  You know. Like somebody are trying to break in
That's a good idea. I might do that. We don't have a camera because we don't normally have any troubles.," Thank you. -> Have a good night :)  Enjoy your evening!

. "
"My aunt came to visit today, we went out for mexican food!"," -> That's great, did you enjoy your visit you must be pleased with your visitor,"
"I went and saw a hockey game today, It was really exciting."," -> Awesome! How did you guys pick it?

Rejection : Whoa that"
"Thank you, I am a mess. It is still hasn't hit me that he passed away.","  Today (August 26 2013)  I treat ice cube Tony to my memory


"
"Its so quiet in my house, my husband is out of town for work.", He has a way to listen anywhere I am. -> My husband uses Eye movements at the
Hey I like alone time!  Just gotta find some cool stuff to do!, What do you like doing alone? >:) I just got to clean the house this
"True, I'm trying but keep hearing creepy noises. Guess I need to turn the TV up louder haha",". -> Haha i hope you get it same again!

3-4 more"
theres always tomorrow!," -> yes that is the real meaning of life.

 @thomannoulter"
I was running today and felt like this car was following me..," in back and by out front -> thats when! 

let me guess... a"
"Yes it was, I think I need to start carrying pepper spray or something", like that. -> Do you think your neighbors would believe you? Actually it has nothing to
is that a good show? i have never heard of it, -> i strictly watch it on netflix but i have watched the standed episodes on there
That is a big change!  Are you moving due to a job or something like that?," -> Oh, I had to. Just left a financial company I am at by the way"
"I had just moved in to my new apartment, and every night this skinny little tabby came begging for food at my door."," -> I could imagine. Maybe he is homeless.

Labels"
Ugh!  I'm assuming that it woke you up?," -> Not a chance, I just went back to sleep.

Richie Rich:"
Last year we lost our home of 20 years to a house fire. , It was at least clean up for the fire but it was a pressurization to sort
"Yes, thankfully everybody was safe. Nobody was even home when it happened. ", -> Obviously that's a relief though. I would have been at my worst heart rate for
I just finished watching the Saw movie. ," Saw was pretty good. -> Oh, so that's like a 1984 movie that covers screaming"
I just cannot watch horror movies!!  Did you like it?," -> It was ok

, I didn't like

i think that it was"
I hated it! I didn't want to watch it but my husband did. The gore is just too much! , I had no idea it'd do that. -> Whoa I wish that was how I
Oh I am right there with you!  The last scary movie I watched made it where I couldn't sleep that night., I kept mistaking silhouettes for my best friend. -> huoh i am going
"I have a very good friend and her live-in boyfriend of 5 years hit on me! I'm married, and he didn't care. He sickens me!",  Other than that I was happy with my situation and still am... even though I disapprove
yikes that is pretty horrible,", ya know, my last day of work, I go to the bathroom in the unemployment"
"Yes, I was really surprised and I find it terrible behavior.", -> Yea. That's very rare. People should be able to trust each other.
Do you not have friends?," -> Yes indeed, I don't think I really have a lot of friends

What"
"Well, yes, of course. But, that isn't quite the same, is it.","  They can write a page here and page there with it, and it feels pretty good"
"My children recently started school again and it made me feel a bit apprehensive. They are growing up so quick, and I know it won't be long before they sadly move out of the house :("," -> Yeah I know that feeling. It can be tough right now, especially if you get"
oh man well at least its a good thing to see them grow," up -> I think so. They are so very smart and cute to see.

"
