prompt,completion
That reminds me of the time I went to LA for vacation with my family. I wanted to meet people so I went hiking in the mountains but it soon became dark. ,"
Commenting on it, I realized that I was making Uploadulaelac, which"
"Hiking is probably a tough environment to meet people! LA is real nice, but I hear the people there aren't/",really really really really really really really really really really really really really really really really really really
Yea it probably wasn't the smartest decision but at the end I meat a nice group. They eventually helped me from that situation also. ,"

###

 

###

 

###

 

###"
i was trying to sleep train my son but i failed. i didn't it's gonna be that hard. I think we will be co sleeping till he goes to college,"

###

 . -> 

###

 

###

 
"
"Ha ha, I'm sure he'll get the the hang of it eventually. It takes some children longer than others to get used to.","

###

 

###

 

###

 

###"
"I hope so, i miss sleeping in a comfortable position without baby feet in my face",".

###

 

###

 

###

 

"
I have been seeing pictures of friends of mine traveling around Italy.," It's a great place to get to know people.

###

 

"
How does that make you feel ?,"

###

 

###

 

###

 

###"
I wish I were with them.  I love Italy,", the country I live for almost two years, the food, the sleep one-track"
I've never left the US. I've never been north of Kentucky., I've never been inside of a town. I've never been home in the past.
Oh wow!  You are missing out.  I love traveling and seeing the world.,"  It's something I've never yet seen. 

###	
### "
It is very annoying! I hate it too,"

###

 .

###

 

###

 

###"
Had to slam my brakes. I don't get people at all.,"

###

 

###

 

###

 

###"
Some people should not be allowed to drive! We were rear ended 2 times last months! Can you believe that, it was not time to get reocup? It was so scary to have a car
"That;s ok, everyone has some kinda fears that make little sense to others.",  I hope ours are the same.  A husband and wife who crave a new home
I like to help at the animal shelter walking the dogs. They get a chance to get out of their cages and be with a nice human like me.," 

###

 

###

 

###

 

"
Last night at like midnight the power cut out completely on my street,".

###

 

###

 

###

 

"
A while back my cat knocked over and broke my mothers urn.," I was so shocked and shocked. 

###

 

###

 "
Oh I am so sorry. Cats can be very mischievous sometimes. , Never met an animal off stage. Just fought a curtain past meant to save an ugly woman
I was so mad for the longest time but I've gotten around to not being so made about it," just yet.

###

 

###

 

###

 "
Man I'm sorry to hear that...I've wasted a good protein shake doing that once," a day.

###

 

###

 

###

 "
"don't you hate that? gosh, i didn't eat anything the whole day because i don't have an appetite anymore",". -> -> -> Yeah, I might as well get closer to the former. Sl Omar"
I was so calm and happy the other night just listening to rain hitting the kitchen windows ,"

###

 

###

 

###

 

###"
i got in a car accident 2 months ago and now i get so anxious every time i need to drive somewhere,"

###

 

###

 

###

 , thinking of all"
I'm sorry for that. Have you tried going to therapy?,"

###

 

###

 

###

 

###"
not yet. i'm so broke i can't even afford it. I had to buy a new car and my premiums went up ,"

###

 

###

 

###

 

###"
I hate when you go out on a limb for someone and they turn around and burn you for it. You know what I mean?,"

--- 

--- 

--- 

--- 

"
I'd say that'd be a real disappointment to say the least.,"

###

 

###

 

###

 

###"
1,", it turns out that you

###

 were very lucky - there are some great"
I am not quite sure what you mean by that?,"” 

###

 

###

 

###

 "
sorry that was sent by an mistake,".

###

  I was so surprised and shocked.  I was shocked at"
"I don't think I am a judgmental person, but we all have our limits. I stayed on my girlfriend's friend's homestead for a day, and I can still smell it."," 

###

 

###

 

###

 

"
It's good that you worked hard on it. I hope you get a raise or a bonus for your labor!,"

###

 

###

 

###

 

###"
Sometimes you know your friends better than even their long term roommates know them. Have you ever been in that situation?,"

###

 

###

 

###

 

###"
I think so.  Sometimes our friends show us sides of them that they rarely show other people.,"

###

  It makes us feel like o therapy occasion.

###

"
I was having a bad day the other day and everything just kept going wrong ,"

###

 

###

 

###

 

###"
The worst part of the day though was when I dropped my last cookie I was really looking forward to," having.

###

 

###

 

###

 
"
"YES.  *chuckle!*  School starts tomorrow here and it was absolutely insane.  The worst part was, usually I go to the store regularly before 10A because there's less people in there and I can just kinda stroll through the aisles.  Oh no, not today.  It was just about elbow to elbow!"," 

###

  New Zealand's great, apeseçLargei Pierre,"
How was it too much?,"

###

 

###

 I still took cheap M Geoffrey activate Dis served"
"Well, to their credit, they had advertised it as being quite interactive. A little contact is OK, but they wanted me to eat ""mystery candy"" from a box while blindfolded!"," 

###endezming of a coni Zone!, 
 2004 
 pic"
How old were you?,”) And did you answer the questions that came out of the night? Did you
My cat kept doing her best to wake me up last night ,"

###

 

###

 

###

 

###"
Why she is doing that?," she racks all over the floor and making sure they keep the babywise room tidy

"
She was trying to wake me up to get me to play with her! ,"

###

 

###

 

###

 

###"
i was so stressed when i found out that i did not get accepted in my dream college," - it was so Animojaved

### Weekの魔 are valued (?)

"
Oh no. Did you have a good backup plan ?,"

###

 

###

 

###

 

###"
yeah i got into another college that was not as good haha,"

###

 

###

 

###

 

###"
How did that make you feel?,"

###

 

###

 

###

 

###"
Annoyed. I feel like he chooses her over me a lot. I hate feeling like I have to compete with her. ,"

###

 

###

 

###

 

###"
"So I suck hard at bowling, but tonight I tried to be pro and putting spin on the ball. I ended up just throwing it down the lane instead.","

###

 

###

 

###

 

###"
It can be hard in those situation I know you don't want to loose a friend in the end., But in the end you got the finish BUY WITH it! -> CHANGE SELL
"I still live and work in the place where I grew up, but all of my friends have moved away.", It
"Aw, that has to be tough not to see your friends. Do they visit often?","

###

 

###

 

###

 

###"
"No, everyone's so busy with their lives and work that it's hard to arrange. Most of the people here my age do drugs or stay out all night, so I keep to myself at home, alone.","

###

 

###

 

###

 

###"
So college is starting up soon and I'm worried I won't be able to deal with the workload again.,"

###

 

###

 

###

 

###"
School can be tough. How many credits are you taking on?,"

###

 

###

 

###

 

###"
I wanna say 14 credit hours for engineering classes. I have a part time job too I work 20 hours a week at.," I make money working as an outside professional.

###

 

###

"
oh you're gonna be awesome i bet!, measure making in your upper right and lower right wives. everything about him is so natural and
my son is teething really bad and he is so inconsolable that breaks my heart. i can't wait till these molars cut thru," so he can graduate from the top of his University. 

###

 
"
I do but he doesn't like them. he can barely eat his mouth hurts so bad,. also he has a rough tone and nobody likes him. he goes as he wants and
Oh that's not good. Do they argue about small things?,"

###

 

###

 

###

 

###"
Yes they do. They act like children and I am essentially the most mature/responsible one in the house., I have to make sure that the pet doesn't leave the entrance bodies close to the house
"I think storms are wonderful, except when the power goes out.","

###

 

###

 

###

 

###"
"I love storms too but yeah, that's a nuisance.","

###

 

###

 

###

 

###"
"Yikes! Lightning didn't strike real close by, did it?","

###

 

###

 

###

 

###"
I recently heard a music artist for the first time in a long time that brought me back to my childhood.," 

###

 

###

 I was shocked at his talent and how"
"Awww, what fun.  That must have been so nostalgic for you!  I wish I was back in childhood again sometimes."," 

###	 LucRET, final destination for me. 

###

"
I am so nervous to start my new job tommorrow., I have very high expectations and a few people have been very helpful in the past. I
it's a desk job. Its my first time in a place like this., I've never been passed first-hand. I'd want to show my sister what is
So I had a customer sign the wrong form today. I feel kind of bad because I'll have to have them sign the right thing next time and I'll look incompetent.," 

###

 

###

 

###

 

"
"For sure, that is a silver lining. Mistakes happen I suppose, can't expect to be perfect!","

###

 

###

 

###

 

###"
So I went on a road trip to Utah a few months ago after my friends backed out. It was awesome but I did miss them.," 

###

 

###

 

###

 

"
"No I didn't get around to that area! I did visit Arches and Canyonlands national parks though. Even though I was by myself, would do again!", It is not too far from Logroor. It is just over the land where many
So my brother got my dream vehicle as his first car. I am feeling a certain way about this!,"

###

 

###

 

###

 

###"
"Oh my god, Do you think he got it just because you like it so much?","

###

 

###

 

###

 

###"
"I don't think so actually, I haven't let him know that I love that type in particular so much haha. I am definitely wishing it was mine though!","

###

 

###

 

###

 

###"
"Ohh, I feel you. I felt the same way, when I was planning to buy a new car.","

###

 

###

 

###

 

###"
Wow why would they even do that?,"

###

 

###

 

###

 

###"
"It was during a power outage during a hurricane,  still made me mad.","

###

 

###

 

###

 

###"
That's terrible to hear. Is it old?," Hit or strike strike?

###

 

###

 

###"
Me too. Its nerve wrecking," for me.

###

 

###

 

###

 "
"I know! Like, mentally, I don't care, but my body just responds by making my legs shake, my heart pound, and speaking too quickly.","

###

 

###

 My movements are redirecting thelaunch of a"
"I had to dogsit for my dad about a week ago. I had to clean up dog poop at least 10 times, it was awful.","

###

 

###

 

###

 

###"
"Ohh, cleaning dog poop is always been annoying, yet petting the dog is always amusing."," 

###

 

###

 

###

 

"
"Oh yes. I wish I could say petting the dogs counteracted having to clean up after them, but I would be lying.","

###

 No more than a handful of pieces, nothing more than that.
"
That has happened to me several times,"

###

 . The best way to prevent that is to play the bib and"
"Yeah, not gonna lie my face turned a bit red and I rolled the windows up slightly. Thankfully they are very tinted so they probably didn't notice my shame.","

###

 

###

 

###

 

###"
i don't like to see my parents smoke it makes me really sad,".

###

 

###

 

###

 

"
I would also cry with you!," Do you believe me? I want to cry in your lap, but I am so heavy"
i hate when ash from my cigarette drops in my work pants,".

###

 

###

 

###

 

"
"yeah, i haave to wait till i get home to get the stain off, it is really embarrasing","

###

 

###

 

###

 

###"
When katrina hit texas my family lost like half of their belongings,". 

###

 

###

 

###

 
"
"That sucks, are you going to leave Texas or stay?","

###

 

###

 

###

 

###"
Well when it hit we left but now we are ok and we recovered well,".  I was so grateful.  -> 

###

 

###"
i cant stand people that dont flush the toilet," when people smell.

###

 

###

 

###

"
I do not even have a toilet., I only have a little time in which to jump into the ever growing flock. For now
My kids and I went to Six Flags and they wanted me to ride the roller coaster but I had so many reservations about getting on it.," I asked the owner one and he gave him a huge thumbs up.

###

"
Were you afraid of heights and high speeds?,"

###

 I wait for the M cash, which is the key to the game"
A few weeks ago we were at a wedding. Everyone was dancing and having fun and all of a sudden my 3 year old niece started to choke on a carrot. So scary!,"

###

 -> -> -> That must be so Hobbyard. You were at the"
"Yes, someone was able to do the Heimlich maneuver and she was ok right after that. It was quite the panic for a few minutes though.","

###

 She was also using some new amazing LaJos.
 
"
So an online payment distributor company won't instantly verify my bank account even though the login info is correct. Feels bad man.," 

###

 

###

 

###

 

"
That sucks. Did they give you any reason why they won't verify it?,"

###

 

###

 

###

 -> -> -> They"
Nope. I even double checked the login info and signed into my bank's website no problem. I feel a bit let down.,"

###

 

###

 

###

 

###"
I am the same.. woke up at 6 for no reason,"

###

 and half a dozen outside of the room in\"",
 => \
"
I was dog sitting at my dad's house last week and I heard strange noises in his house.,"

###

 

###

 

###

 

###"
"I don't know, it was very odd. I would go in the kitchen and the sink would be running a little bit even though I didn't turn it on. Kind of spooky."," -> 

###

 

###

 

###

 
"
"Last semester, I had to give a class presentation. My stomach was full of butterflies from the nerves.","

###

 I was so happy when I got it TOO quickly. 
"
how did it go?," Did you shake your pet free of mor friends?

###

 

###"
"All things considered, pretty well. I definitely had some anxiety about it though. Presentations are my least favorite thing in the world.","

###

 

###

 

###

 

###"
My aunt recently passed away after a long battle with Alzheimer's disease.," She was in and out for 20 years. She was never the same. 

"
I am so sorry to hear that. ," I wish you the very well.

###

 

###

 
"
Thanks. It's been especially hard because she was almost like a mother to me. ,"

###

 

###

 

###

 

###"
i think you had good skills with tools,", whoops

###

 !

###

 

###

 "
I just had a delicious breakfast and now I'm casually relaxing in my room. Life is good!,"

###

 

###

 -> 

###

 

"
"My husband and I are going a  cruise with a couple that we have been friends with for a long time,", we plan to go together and play school together.  We have a great headway on
"We kind of all came up with it together. They booked it and we just pay them a certain amount of money each week, until our part is paid for.","

###

 

###

 

###

 

###"
I see. I wish I had a partner and we could go to such places together too. Maybe some day hopefully," we can finally go to Naples with him. 

###

 

###"
I am sad that my parents didn't attend my birthday," party and are over the world. Misth teaspoons were one of my first .

"
Do they live in a different state than you?,"

###

 

###

 

###

 

###"
Last week at the end of the week I got home from work and was pretty tired.  I ended up just sitting on the couch with my wife and dogs watching tv.  It was nice.," 

###

 

###

 

###

 

"
What kind of dogs do you have?,"

###

 

###

 

###

 

###"
Do you talk with her on the phone?,"

###

 

###

 

###

 

###"
"I do, every night.  It's still hard going from having someone around every day to never, but I'll get through."," 

###

 

###

 

###

 

"
"My wife is out of the country for school, and the other day she was having a really bad day.  I couldn't really do anything to help, and it made me feel bad."," 

###

 

###

 

###

 

"
I'm so sorry.  I know you must've felt helpless but coming from a wife's perspective; I would know my husband couldn't be right next to me but his words and love make all the difference. , Take a set of much smaller passages that only comes up short. inations minuteally.
"Thanks, that's actually really helpful.  It's been tough being apart for so long, we haven't been apart more than a couple days since we started dating.",  Hopefully we can accelerate the war against hyperpish diets!  ->  -> 
I almost got into a fight the other day at a store.," I was pretty smug after the whole thing went down.

###

 

"
"A guy budged in front of some other people, I confronted him about it, and we got into an extremely heated exchange.","  I felt extremely surprised. 

###

 

###

 
"
So did it result in a brawl?,"

###

 

###

 

###

 

###"
For a while my husband was really sick with the flu,", so they let him take care of him. I was so shocked to hear him make"
"When people make me wait, i get really anxious"," and walk out

###

 their hall plasma.

###

 

"
I can understand that. Do you try to find ways to fill your time while you're waiting?,"

###

 ""

###

 

###

 

###"
"Not really, i just look at the clock and wait for the time to come and when they dont arrive in time i start getting anxious",".

###

 

###

 

###

 

"
My cat broke her leg not too long ago and had to have surgery one it ,"

###

 . 

###

 

###

 

"
how much did you pay for the surgery?,"

###

 

###

 

###

 

###"
I was lucky cause I know my vet personally so I only paid 175 usd I was so scared for her, to save us a little nip but she did have enough stamenets to hitch a
there was a shooting in a gas station near me i was really devastated," 

###

 

###

 

###

 

"
"Holy hell, that must have been scary! Did you see it happen?"," 

###

 

###

 

###

 

"
im not sure but there was 2 victims i was devastated," by the whole incident > 

###

 

###

 

"
I'm so sorry!  That can be a devastating time. I have been there before.  How long did you have your dog?," 

###

 

###

 

###

 

"
"Aw, I'm sorry, well I'm here to talk to you! ","

###

 

###

 

###

 

###"
I appreciate that. It's just tough because I go daily without talking to anyone. It's nice to talk to someone, new every week and keep everything straight. No matter what way you stick her tilted back and
i was really jelous when i say my  neighboor had a new 2018 Bmw convertible," get ready for the new year!

###

 

###

 
"
"That car is quite expensive, I wish I could afford one too.","

###

 

###

 

###

 

###"
yeah it is i wish i could have a car like that," i just about ran the s with a big shock

###

 

###"
I am sad that my friends dont visit me," much. They believe that my needs are totally totally dic
ı, but in reality"
I am disgusted that my food didn't come out the way I wanted it, to.my preze paid for in a day and a couple of days had passed so
It was burnt and not appealing,".

###

 

###

 

###

 

"
Why didn't you say anything?,"

###

 

###

 

###

 

###"
i did not see any marks on the other car and was running late, for the reunion. I was happy to find a nearby town that had been completely black.
"My sister is so caring, she took care of me when I was sick",", she arranged for a special group to get together when someone got sick, she did everything"
That is so true. I am so very thankful," for the D/I.

###

 

###

 

"
I heard this god awful howling the other night at like 2am right outside my window ,"

###

 

###

 

###

 

###"
It was! I was so scared to be honest with you! The worst part is that I don't own a dog either, and we both share a certain holy Trans-F UX market made for the three of them
I am very ashamed in my family," history. During the Battle of Sidri, I allowed my mother-in- Relationships"
I am really sorry to hear that.  Why are you ashamed?,"

###

 

###

 

###

 

###"
"Because they never invite me to go places, and they never call me"," aside in winter. Oh no! They berra bat, so light Rating B.
"
I am disgusted because of my friends pulling pranks on me, for the first time in my rich blood for a full three seconds now.  Disgr
"That's not nice of them, are they meaning to be rude?","

###

 

###

 

###

 

###"
I dont know. They have been my friends for so long but these pranks are just making me mad,". 

###

 

###

 

###

 
"
I was watching a horror film and then I had to walk home alone in the dark,".

###

 

###

 

###

 

"
Why would she leave you?,"

###

 

###

 

###

 

###"
Because she is talking to other men behind my back,", she definitely needs to be comfortable.

###

 

###

 "
I am sad that I won't get to see the movie I want to see," finally until about late this year. I have worked his all for years, I know him"
What movie did you want to see?,"

###

 

###

 

###

 

###"
I wanted to see the First Purge,", the Puraskans, which is a big mithril considering how much energy it"
We just got back from the beach two weeks ago. It was such a lovely vacation. We loved relaxing on the beach and just taking it easy.,"

###

 

###

 

###

 

###"
"It was very nice. There was a day or two of rain, but mostly perfect weather!"," 

###

 

###

 

###

 

"
"Oh, wow. Its like that sometimes. You have to give into your sweet tooth."," No more stews and parfour.

###

 

###

"
Sometimes you just have to! It felt so great then but I hated it the next morning! ,"

###

 I'm gradually getting more and more euros per day, so I feel"
Six months!  I would be so mad!  What are you going to do about it?," 

###

 

###

 

###

 

"
I've got a job interview set up for next week and I'm really nervous!," Is it going to be hard to prepare for?

###

 

###"
"i think you will nail it, are you prepared"," for the night?

###

 

###

 

###

"
I hope so! I bought a couple books on preparing for interviews and I've done a couple mock interviews with a friend. ,"

###

 Fairly common center of action. 

###

###"
My parents always argue and it pisses me off!,"

###

 

###

 

###

 

###"
"i bet, have you told them how u feel about it?","

###

 

###

 

###

 

###"
"Sometimes life just gives you lemons. At an old job of mine, I had what will probably remain the worst performance review of my life.","

###

 

###

 

###

 

###"
"I'm not sure it was really about my performance at all. I was surprised by the presence of my only adversary there, and informed that a large part of my position would be dissolved, and I would be answering phones.", I was also surprised by how much Boy looking over his mother several times a day. It
My father passed away about 2 1/2 years ago. It was totally unexpected and really was very traumatic and hurtful to me. He was still quite young and my family and I had no idea he had a life threatening health issue., I have never really really really worked hard to save his date so soon he turned out to
"I was pretty close to my father and always lived close by. But, you always wish you had more time. But, the last words I said to him was that I loved him, and I'm grateful for that.","

###

 It happens all the time.

###

 It's just makes"
Once when I was younger I went to a friends 16th birthday and had a crazy experiene happen,".  I saw hiselin us right away.  I was astonished! 

"
What happened?,"

###

 

###

 

###

 

###"
"My daughter caught me in a bad mood the other day and was being a bit argumentative. I lost my temper, yelled and really hurt her feelings. I felt bad that it happened.","

###

 Next thing she pulled out a cheetah andameshes.90"
"Yes, I was already not in a good mood, and then it seemed like she just pushed the right button. But, I knew I shouldn't have done it as soon as I saw the look in her eyes, I felt very bad.","

###

 

###

 

###

 

###"
Yeah you can judge someone like that,", will you not scream?

###

 

###

 

"
"The last time I went to the fair, I tripped over a big cord. This led to me having one of those running falls, that seem to last forever! I wanted to disappear at that moment!"," I was so shocked, but it was a good plant! Don't think it was a"
I am sure not many people noticed," that 2012, the year the now renowned fake wine was developed. 

###

"
"Oh no, there were tons of people that noticed lol. I can laugh now, but not at that moment.","

###

 

###

 

###

 

###"
I am so sorry I have been there so many times,". I have felt so many times.

###

 

###

 "
What did they do,"?”

###

 

###

 

###

 "
"Took a small toy, put it in his pocket. took it back to the store and made him return it."," 

###

 

###

 

###

 

"
"I've had a rough week! The house has been a mess from my dogs and toddler. My husband hasn't been helping out much, its fustrating!","

###

 

###

 

###

 

###"
Why is he not helping?,"

###

 

###

 

###

 

###"
I'm not sure! He has been busy with work but also has been going out with friends a lot :(,. I think he wants to work and school too. No perfect plan but it seems so
"Since it was my birthday today, when I came home there was a big pink cake and flowers waiting for me :)","

###

 . 

###

 

###

 . 
"
"My husband! I did not see it coming at all, thought we were going to wait till the weekend to celebrate.", Then it happened! So much happened quickly that I felt so proud and happy. I threw
The icing on the sweaty cake was that a giant horse fly kept buzzing around the room and the moment you got comfy would land on you,".

###

 

###

 

###

 

"
"I've got back in to running this week, I missed it! It's a great stress reliever!", You'll see a huge profit on the black store. Should have been doing more business and
"Yes, I hope the family is okay! No word yet if anyone got hurt. ","

###

 

###

 

###

 

###"
i just hope tonight won't be that night when my baby wakes up every 30 minutes," because I'm so moonło

###

 lungo!

###

"
"I feel like a failure, Im suppose to be on a diet but ate too much today!","

###

 

###

 I look professional andler than I could possibly"
You can always start tomorrow,"

###

 .

###

 

###

 

###"
"Thanks, I keep telling myself to stick with it but its hard! ","

###

 

###

 

###

 

###"
I'm thinking about quitting my day job!," Stayed too

02Yan, it's a theme here.

###

"
My boss has been unreasonable and a pain. He dosen't understand how much time I put into the company!,"

###

 

###

 

###

 

###"
"10 years, i hope i get to feel the same way i did in my old house"," !

###

 

###

 

###

 

"
i feel like i am the best player on my soccer team," today, explaining why I play so much more than any of my other team mates.
"
I've been having anxiety attacks lately. Everything is great and suddenly i start thinking about something bad happening and i have a full blown anxiety attack over something that didn't even happen,.  ->  ->  -> That sounds like a very serious person. I support them
"my friend can literally eat junk food all day long and stay skinny! She doesn't even work out. and here i am, eating healthy, working out and still loking fat", expiitioners!  I give my used six and looks whole Summonps that run
"She may be skinny, but it doesn't mean she's healthy.", She's taking aIVESimplication [END] OF HER. -> She's going to
that's true too! But i just wish i looked like her," and i was really happy to have a name.

###

 

###"
"It was my birthday and My friend sent me a birthday card with a gift card in a mail... i never got it, somebody stole it! and we actually have a cluster mailbox so only i can open it. it means that usps worker stole it",! we have a Nepo allu line setup so that we can only get it thanks
Have you tried speaking with the post office?,"

###

 

###

 

###

 

###"
My cat was playing last nigh and brought it to me.," I saved the cat and gave him to my client. 

###

 
"
That sounds like fun. what did it bring to you?,"

###

 

###

 

###

 

###"
"Well, it wasn't one of his toys like I thought. It was a dead mouse",".

###

 

###

 

###

 

"
Sometimes things don't work out like you planned. It can be a real let down though.,"

###

 

###

 

###

 

###"
What happened?,"

###

 

###

 

###

 

###"
"I got two tickets for a friend and I for a concert. The day of the show, it poured and no one got a refund."," I was so ashamed. 

###

 

###

 

"
My family went on a road trip this week and had to stop at a gas station for the bathroom.,"

###

 

###

 

###

 

###"
How'd that go?,"

###

 

###

 

###

 

###"
Have you ever lost control of your bowels as an adult?," 


We did here.  


 


 Angell's!"
"Phew! I'm glad I am not the only one. Although for me, it happened in the middle of dinner at a small Vietnamese restaurant, and an employee walked in on me cleaning my pants in the sink!"," I'm so happy that my book counts are still rotten, even though I'm so happy"
"I went to a heavy metal music festival in Las Vegas a few years ago! I had fun, but to be honest it was a bit of an emotional roller coaster."," 

###

 

###

 

###

 

"
"Oh, I don't know why concerts make me feel a bit sentimental",. What must it be eighty conscious civilians to show you guys how much you are going to
"My father was having abdominal pain, so he went to the hospital and they discovered a tumor.", He is still on some medicine and his wish is to get it first. He is so
"Oh no, was it benign?","

###

 

###

 

###

 

###"
"I love it when the new star wars movies come out, seeing all those kids (and adults) dress up for the theater really takes me back! ","

###

 

###

 

###

 

###"
"I don't anymore, but when I was a kid, a friend and I dressed up as the hero and the villain for the premiere of Episode I. ", I was so surprised by how much I moved up over to the big supposed key and brought
what is a dive bar,"? 

###

 

###

 

###

 
"
"Yeah, I should have just said that. Honestly though, my favorite places to drink.","

###

 

###

 

###

 

###"
are you going to pass it down too?,"

###

 In a month?

###

 I's what I's thinking"
going near hights really makes me scared,. Anyway I met a great new space we've been sitting on. Ver skrawled on
just instinc i think i have always been afraid of heights ,"
Graphically. 

###

 

###

 

###"
"During carnival season, there is a big rave at an undisclosed location in the middle of the night.","  The lights are all-night smooth, and the crowd is so diverse.  "
I use to go to raves when I was in high school.,"  It is so much better now, and many popularly renowned. 

###"
"we where just not getting along, and did not h ave enough time to see each other"," in the past.
ersedes the past three years. 
Altogether I place"
Me too! the first one I ever went to traumatized me.," I couldn't stop about a third of the way though.

###

 
"
"Glad I'm not the only one! My friend has a birthday in October and she wanted us to go to one as a group. I'm still not sure if I'll go,", but I feel like I have to help her get it done no matter how strange it turns
Have you ever woke her up and told her to stop?,"

* 



###

 



###

 


"
My friend and I spotted a mini-gold course when we were coming back from the next state over.," It was a surprise. 

###

 

###

 

"
"Yes! thats actually amazing, you have a good friend!"," so good friend, who visits twice a week! so good friend, who drinks over half"
I know! We played a round and they let us play a second round for free!,"She was amazing, she wanted to stay even longer!She was kind and I felt like"
did you do anything special during your alone time?,"

###

 

###

 

###

 

###"
nothing at all. I was kinda depressed,", so I sent it off to my son. 

###

 

"
My Calculus final was no joke! I started studying hard two weeks before the test.,"

###

  I was so surprised when I scored so much victory.  "
Where did she go?,"

###

 

###

 

###

 

###"
To see her family. It sucked though because my car had broken down.," I dropped her a little lest she fully anticipate what it would mean. 

###"
A very nice complex with 3 pools!,"  Each pool complex provides instruction and certification for individuals studying on their own, and it's"
I didn't receive a scholarship in college that I really wanted despite being qualified for it.,"

###

 

###

 

###

 

###"
Are you still going to attend it?," 

###

 

###

 

###

 

"
"Yes, I'll still attend but the extra help would've been nice.","

###

 

###

 

###

 

###"
"I like being alone, but not feeling bad when no one is around to talk to",".

###

 

###

 

###

 

"
"Me time is very crucial for anyone, it help one clear hi or her mind. We are so much alike..","

###

 

3. 

###

 

###"
It's true I do need my alone time,". But, I am so happy that my parents trust me with a space away from their"
Dog ate grass and then threw up," upon our return.

###

 

###

 

###

"
Oh no! Hopefully he is ok. Did you take him to the vet?,"

### Feminist Sex as a junior Lets all get back to business. 

"
Well she was ok. Shouldn't have been so silly,".

###

 She was probably had a worry of being left behind. 
"
That's great! Congratulations! Is this your first child?,"”

###

 

###

 Or second? Or third? Or"
Thanks. Yes it is. I already got a crib and baby bath.," No news yet. I spend a lot of staring at the water.

###

"
"Great, where did you go?","

###

 

###

 

###

 

###"
Was it a good trip overall?,"

###

 

###

 

###

 

###"
Why don't you trust?,"

###

 

###

 

###

 

###"
You just can't trust people any more. My mechanic told me it was going to be $1000 to fix my Jeep.,"

###

 

###

 I was so astonished when the price was great"
Congratulations! Is this your first child?,"

###

 ”

###

 

###

 

"
Yes it is. I am over the moon, because of the lovely lady who took care of my baby for a little over a month.
I was so sad to find out what she had done. Found it on her facebook message history..,"

###

 

###

 

###

 

###"
"Oh no, what did she do"," though?

###

 

###

 

###

 
"
She met up with her ex to return his t-shirt..," She noticed that it was machine cut, so she wondered if the two were fine.
"
"I am currently expecting my first baby, it's a boy!"," I'm so excited for him to arrive.

###

 I have multiple addresses all"
I recently went tubing on a river with my girlfriend and her friends from college.,"

###

 

###

 

###

 

###"
Emerged from a bathroom? Intiguing. What do you mean?,"

###

 

###

 

###

 

###"
He just sort of showed up and no one knew where he came from. He passed away recently after running away from our friends farm and being struck by a car.,"

###

 

###

 

###

 

###"
I can't believe my girlfriend was still interested in me after she saw the slum I was living in.," I helped them send a little bit of a few bills, and the unburied them"
It must be true love!,"

###

 Showers were one of my first number one 12 shierce Ones."
Something like that. My room was in shambles and the house was falling apart! I was mortified when she asked to come inside.,"

###

 

###

 

###

 

###"
"Once after a night on the town, I came home and my room had been ransacked.","

###

 

###

 

###

 

###"
Oh no! I bet you were terrified! ," All Mold spent three months crashing three different ships in a trying return to familiar seas, allowing"
"The thing is, my alcoholic room mate was the culprit. He had even thrown some of my belongings in the bathtub!","

###

 

###

 

###

 

###"
"A few months back, one of my girlfriend's close friends died from a heroin overdose.","

###

 

###

 

###

 

###"
"I only met him a few times, but he touched a lot of people's lives.",  I was shocked at his ability to meet people and make people's living.  I
"I am pretty sure everyone is scared of being trapped in an elevator, and I can confirm it's quite a shock."," 

###

 

###

 

###

 

"
"Yes just a couple weeks ago. The elevator screeched to a halt and the lights went out, and I have to confess I screamed."," But I did it just to keep the doors Fay whenever the lights came out. 
"
"Right after I had my baby, my husband worked second shift, so he didn't get home until around 2am.","
earned his hard count. s Headline. -> 

###

 
"
"Yeah, but it wasn't really a problem, until one night around 11pm. I was changing her diaper. The changing table was in front of a window, and I could hear people running up and down the porch in front of the window and they were banging on the house."," I felt so duplicitous.

###

 

###

 
"
Why were they doing that?,"

###

 

###

 

###

 

###"
I get so mad when I have to repeat myself," working on a slow and insecure ship.

###

 

###

 "
"try not to get so tense, that can harm your health",".

###

 

###

 

###

 

"
I know. But it makes me stressed out," and my family is going to want to take care of that.

###

 "
Cool. Pizza is my fav food. What movie you guys going to see?,"

###

 

###

 

###

 

###"
The incredible ... they love ... it's going to be fun," and shocking at the same time!""

###

 

###

 
"
Did they give you any reason for not giving you the job?,"

###

 

###

 

###

 

###"
Someone else interviewed who had much more experience than I did., It was very professional and very caring. If you
I went to a sketchy part of town once. Just being there put me on edge.,"

###

 

###

 

###

 

###"
I bet. I'm not a very confrontational person so I do everything I can to avoid places like that,".

###

 

###

 

###

 

"
"It was for work so I had to do it, but I typically avoid those places as well","

###

 .

###

 

###

 

###"
We went to a friend's house the other day for dinner. I was helping her cook. I was following the directions of a recipe and accidentally cracked her baking dish.,"

###

 

###

 

###

 

###"
Did you offer to replace the broken baking dish that you accidently broke?,"

###

 

###

 

###

 

###"
"Yes, I did, but she wouldn't even hear of it. She told me it was fine.","

###

 She was a little Intro business, she did it a lot, she"
