prompt,completion
I'm glad you were safe. Tornados are not a fun thing to experience.,"

###

 

###

 

###

 

###"
"No, they are so awful! They can destroy so much."," 

###

 

###

 

###

 

"
"A few weeks ago, we finally got a chance to get back to the beach for our vacation. But, it rained several days, so we didn't get to spend as much time at the beach as we wanted, which sucked. We were really looking forward to it."," -> -> -> Oh, I Dish Mongha!, they$$$$$$$$$$$$$$$$$$$%%"
"Oh, no, it was about a 7 hour drive! My daughter was quite young when we went and didn't remember the first trip and she's a teenager now. So, a long time since we first went.", She'sgot it looking very good. She's going to get it looking good also.
"We didn't have much choice, as we had an outdoor dog and indoor cat, so if we didn't, we'd come back to not having pets. But, I wouldn't just let anybody, that's for sure!","

###

-> -> -> That's for certain, there are certainragon dictionrupted"
My mother-in-law once told a secret of mine that she promised she would never tell," anybody else. Even those five minutes before her golden hour, she knew the entire story."
"One night when my children and I came home, I saw a shadow inside! I was so fearful and afraid!", I opened the box and saw the legend! It is incredible how strong it is! It
Oh that can be scary. I don't watch horror movies because I know that I'll do just that!," -> 

###

 

###

 

###

 -> x"
"Yes, it was drama free and a relaxing time.","

###

 

###

 

###

 I will budget $"
"My dog, riley had to be put to sleep due to congestive heart failure",. He is now in the mid to late mAbs. %H Carib territories. 
"I am so sorry to hear about Riley, I know he was an important part of the family. How is everyone holding up after the news?","

###

 

###

 

###

 

###"
It was one of the hardest things I had to go through but I know that Riley is not suffering anymore so that helps," me a lot.

###

 

###

 

###

"
"I didn't tell my friend when her boyfriend hit on me. She was in a bad spot and needed him for financial support, and that's why I didn't tell her. But, I still felt so bad about it.","

###

 I think about taking care of my parents so they have easy access to"
I can empathize with you there.  Do you think there might be another way to let her know? ,"

###

 

###

 

###

 

###"
I am trying a new diet to treat my Lupus.  , I have her walking more slowly and keeping her firmly in place.  She has an eye
I am nervous b/c so much rides on if this works or not.  If it doesn't than I have to take some really powerful meds that i would rather not take,".  -> 

### Georgia is meat year Gram, he that has been working"
"There's a coworker that will not follow instructions on work assignments, so she makes many mistakes. It's so frustrating and aggravating, since it causes others more work.","

###

 -> -> -> That is soems to be so me. I will"
"Exactly! You try nicely to explain it to her over and over, but she won't listen. Such a nuisance!", Now she's got a huge—but still safe—pulse! She's got a
Oh no! What happened?,"

###

 

###

 

###

 

###"
Someone backed into my new car.,"

###

 They had one big one, which turned out to be very popular,"
"Oh geez, thats terrible!  Did they run from the scene?  Hopefully they left some information.  I was in a hit and run about 4 months after I bought my new car and I felt sick that it was already hit.",  It serves me well as a virtual wall
"Many years ago, we were at a friend's house and one of her friend's was there and she was drunk. My husband was very insistent on helping her, but I felt he was being a bit to 'helpful'. It made me a bit angry!"," '
### Gibson' was the next evolution of 'wussy' !! 
************"
Wow. Do think he had bad intentions?,"

###

 

###

 Or is it your curiosity piqued?"
I had a bad morning when I went to check my mail.,"

###

 

###

 

###

 

###"
Especially when you find your mailbox laying in about 10 pieces after someone knocked it down last night. ,"

###

 

###

 

###

 

###"
"Then the person might be caught, do you have a camera? That is really crappy of someone! I have seen people put metal or wood pallets next to their mailboxes because of people doing stuff like this",".

###

 

###

 

###

 

"
That's a good idea. I might do that. We don't have a camera because we don't normally have any troubles.," But when we get sometimes it looks pretty impressive.

###

 

###"
"My aunt came to visit today, we went out for mexican food!"," 

###

 

###

 

###

 

"
That sounds nice.  Did you have a good time?," 

###

 

###

 

###

 

"
"Yes, kind of upset she was only able to stay in town for a few hours, she is on a road trip!","

###

 

###

 

###

 

###"
What's the exam on?,"

###

 

###

 

###

 

###"
"I went and saw a hockey game today, It was really exciting.","

###

 

###

  I was able to watch all the game"
"No, I use to play growing up. I haven't been to a game since graduating highschool. ","

###

 

###

 

###

 

###"
"I was on a run today, and saw a loose dog but couldn't catch it before it ran off!","

###

 

###

 -> 

###

 -> -> That"
Maybe if you live in Central Texas...haha! But I was so worried about that small dog getting hit!,"

###

 

###

 -> 

###

 

"
"I got some bad news today, my dad passed away.",  I have been little injury victimized many times in my past.  So much cut and
"Thank you, I am a mess. It is still hasn't hit me that he passed away.", I am so pleased that he is still out of the water. I finally have him within
"Its so quiet in my house, my husband is out of town for work."," I think it's so well done though.

###

 

###

"
"True, I'm trying but keep hearing creepy noises. Guess I need to turn the TV up louder haha",".

###

 

###

 

###

 

"
theres always tomorrow!," 

###

 

###

 

###

 

"
"Thanks! Being on a diet is hard, espically with family in town!"," But with Kintonand every January, as a [[Combinazorg]] , one"
That's really creepy., I'm goldlake gold strip. I catch each and every one of these water/co
"Yes it was, I think I need to start carrying pepper spray or something"," like that in my Macchiato as I make my racket.
../

"
"Yes defenitly, It dosen't get better then this! My daughter has been fast asleep since 8pm.", Now he's finally ready to make his own fathering a reality! Always prone to fast
"My family is moving from Texas to Arkansas in a few months, Im worried for the change.","

###

 

###

 

###

 

###"
I had a doctors appointment today.," He promised to come to his math lesson on the big day!
WOODSinducingS"
"At first I tried to resist, but I ended up adopting him!","

###

 

###

 

###

 

###"
Ugh!  I'm assuming that it woke you up?,"

###

 

###

 

###

 

###"
Last year we lost our home of 20 years to a house fire. , Is there a牛外费地 where you can still stay?
"Yes, thankfully everybody was safe. Nobody was even home when it happened. ","

###

 

###

 

###

 

###"
I'm so glad that everyone was ok.  But I know that was devastating - did you rebuild?,"

###

 

###

 

###

 

###"
I just finished watching the Saw movie. , It is a movie that I have never seen.  It is a movie that I have
I just cannot watch horror movies!!  Did you like it?," -> 

###

 

###

 

###

 
"
I hated it! I didn't want to watch it but my husband did. The gore is just too much! ,"

###

 I have never seen such a thing in any movies before. I was"
Oh I am right there with you!  The last scary movie I watched made it where I couldn't sleep that night.,"  I was so reassured after seeing the movie.""

###

 

###"
I recently went down memory lane was looked at all my high school yearbooks. , It was really really really really really really really really really really really really really really really really
Oh yeah?  Do you still look awesome like you did back then?,"

###

 

###

 

###

 

###"
I had this guy flag me down today after leaving the store. ," I ask of his pets and all his fam Hi. 
verts.   he"
"I was scared at first and then he hollered and pointed to the top of my car and I had left my purse on it. Boy, did my face get red. ","

###

 

###

 

###

 

###"
"I have a very good friend and her live-in boyfriend of 5 years hit on me! I'm married, and he didn't care. He sickens me!", I can't believe this is my friend! I'm soん! I'm figuring that
yikes that is pretty horrible,". Everyone has felt foolish once.

###

 

###

 
"
"Yes, I was really surprised and I find it terrible behavior.", It makes me go very hard to make me even get permission to go a lawn storm over
One of my coworkers really ticked me off one day. She decided she would delegate some work to me by slamming on my desk and demanding I do it. She had some nerve!,"

###

 

###

 

###

 

###"
Did you get mad at her?,"

###

 

###

 

###

 

###"
"Yes, she doesn't have the right to do that. I have been that many years longer than her, and it was her work! I let her know it too.", It makes me feel like an always freshly grown woman. I take them both too seriously.
The little guy deserved a Christmas and we really loved him.,"

###

 

###

 

###

 

###"
"When I went to the fair last year, I tripped on a large cord they had going across the walkway. It was a long, running fall! I wanted to hide!"," Quir enough for one prisoner? Not bad, despite all their reported captors.ugal"
Did you hurt yourself?,"

###

 

###

 

###

 

###"
"One day at work while I was pregnant, I fell! Luckily, the baby and I weren't hurt, but I wanted to waddle away so fast!"," I was so surprised at how much he grasped, nearly match moving him! He was actually"
"Yes, it really was quite so!"," I was shocked at how surprising it was!

howe he chews his off"
There are times I feel a bit alone and down. My husband has to travel out of town for work quite often.,"

###

 

###

 

###

 

###"
Do you not have friends?,"

###

 

###

 

###

 

###"
"Well, yes, of course. But, that isn't quite the same, is it."," ? / question?

###

 

###

 

###

"
"My children recently started school again and it made me feel a bit apprehensive. They are growing up so quick, and I know it won't be long before they sadly move out of the house :(",".

@@@$$@$$@$$@$$@$$@$$@$$@"
oh man well at least its a good thing to see them grow, up to be an honest and successful employee.  I wish them assignments and jobs so they
"For sure! But, it flies by before you know it. I get my nerves on edge when I think about them all moved out of the house.","

###

 

###

 

###

 

###"
Oh no. hy did you do it?," 

###

 

###

 

###

 

"
"She didn't want me going with that friend, but I wanted to go, so I lied to her. I was much younger then.","

###

 

###

 I told her I had a phone vibe going"
A good friend of mine moved away recently and we lost contact. I really wish we would still speak.,"

###

 

###

###

 

###

 "
"Yes, but not as much as the car was worth and it wasn't an enjoyable situation.","

###

 

###

 

###

 

###"
I let a friend watch my dog for a week while I was out of town. I would've been devastated if anything happened to him.,"

###

 

###

 

###

 

###"
"trust your god feeling, everything will be alright",", everything is every glass, all will happen for the best, everything is an experience every"
what did you do ?,"

###

 

###

 

###

 

###"
"I scolded her but then told her it was okay, but it's not the biggest deal!","

###

 

###

 

###

 

###"
I'm am upset today because my daughter who lives really far away called and said her baby was admitted to the hospital., She was so pleasantly surprised and thrilled with the card. She had heard it through the security
"Oh no, I am sure you can make it up to her"," now. She has been kind and honest throughout. To make a home, you must take"
It can be really tough when your husband and teenagers have electronics. ,"

###

 IcittenWire Tattoxi Family™, it's a cool thing"
I do for family time but sometimes I can sit in a full room and still feel no one is there,". It makes me feel like I have created a child without the working out. 
"
There is a big storm going on in my town right now!," I have surpassed my land cow, I have never done that. I've never earned my"
O? Same here. I love storms.,"

###

 

###

 

###

 

###"
"I don't, it makes me nervous with the strong winds and rain! ","

###

 

###

 

###

 

###"
"World of Warcraft, It's been my favorite for years.","  Fast, led by a passionate and brutal campaign, followed by a final quest that brings"
I really like every shelf in my house to be arranged just so.," It makes it easy to get it from the bottom, even if you find a new str"
"I do, everything is in it's place. It thoroughly bothers me when someone puts random stuff on them, like cups or papers.","

###

 

###

 

###

 

###"
I just found out my husband is cheating on me.., something I don't like at all. I can't getaway from him because I know
That's terrible. Do you know how long it's been going on?,"

###

 

###

 

###

  -> 
"
"A few months, I'm not sure what my next move is. Staying in a hotel for a few days to think.","

###

 

###

 

###

 Expor- VIEW"
"She's so cute and fun, i love her already.","

###

 

###

 

###

 

###"
"I know it's silly, but my friend got something I wanted in a game the other day, bit sad.","

###

 

###

 

###

 

###"
We're all human so having a feeling like that is understandable.,"

###

 

###

 having a good - and solid - apl"
"I guess, little things at times right?","

73 united, everything about life we suffer in spite of our all out c label"
"I watched The Lion King today with my daughter, reminded me of my childhood.","

###

 I was shocked and excited.

###

 elvit <"
5,"/stickiness of repeat size, there's a good chance it ends in failed Success!"
"Opps. Ok, i mean that I was sad the other day because a friend is moving.","

###

 

###

 

###

 

###"
I have been having a rough week!,"

###

 

###

 

###

 I've heard some"
Why do you say that," in your songs?

###

 

###

 

###

"
"I spent all weekend alone, wish my family lived closer."," 

###

 

###

 

###

 

"
i know what you mean. my family is 800 miles away,". It's a lot closer to me than Ireland.

###

 

"
"My family is over 2,000 miles away in Alaska, its tough!","

###

 

###

 

###

 

###"
"Thank you, she was 12 years old so I knew it was coming but still shook up about it."," I feel so proud of her.

###

 

###

 
"
me too. it worries me that all the food will spoil and my animals will get overheated,"

###

 if they are belch

###

 or something

###"
"There was a huge spider on my wall, it ran away before I could kill it..","

###

 

###

 

###

 

###"
I am so afraid of spiders,"

###

 . They seem so decent on a Gold Houset accepting that"
"I'm so nervous, have a final exam on Tuesday!", I have to be able to take it and disposurce it in my coffee shop before
Do you think you'll do well?,"

###

 

###

 

###

 

###"
I have to give a speech on Thursday.,"

###

 I have studied theMQ game for a while, I feel like I"
Are you prepared?,"

###

 

###

 

###

 

###"
"I relate, what is the speech on?","

###

 

###

 

###

 

###"
"I know, I cant do that. I think it's very important to be honest in your love life."," 

###

 

###

 

###

 

"
"Ten years ago now, a massive hurricane forced my family to evacuate. I didn't know if there would be anything to come back to."," 

###

 

###

 

###

 

"
"That's awful, but better safe than sorry. How were things when you came back?","

###

 

###

 

###

 

###"
"Pretty messed up, but the house was still standing.","

###

 

###

 

###

 

###"
was travelling 14 hours internationally. First flight got delayed and the airline would not apologize and provide altenative," Kiev with a satchel of cash. 

###

 

###

"
Was it at college?," 

###

 

###

 

###

 

"
"No, it was at work."," I got there inety very good and breathed a fair amount of weather.

###"
I did something really foolish at the grocery store yesterday.,"

###

 

###

 I packaged up theng and n Dis which"
Oh no! What did you do?," You placed a check on my

###

 check and give me an alternative? "
I was reaching for some pasta sauce and knocked a few of them over. They shattered on the ground a such a huge mess that two workers had to come mop it up.,"

###

 

###

 

###

 

###"
What a nice guy.  There are fewer and fewer of those every day.,"

###

 

###

 

###

 

###"
"No, I was checking out when I saw it happen. I didn't even know them. I don't know why anyone would do something like that.","

###

 

###

 

###

 -> 

"
Had my first trekking expereince in the canyon last week. It payed off using all the things i learned during the scouts when i was small!,"

###

 

###

 

###

 

###"
So I came home to dog poop everywhere yesterday! It was gross!," Kind of like French walk and forcedPORABILITY. 

###

 
"
My friend bought a house in a very cheap market town and 6 months later a very walthy company opened an enormous regional HQ there. His house has doubled in price and he has paid off all his debt and now is very well off. I'm pleased for him but envy a little luck,". 

###

 -> 

###

 

###

 ->"
That's amazing and a very quick profit!  I'm a little bit jealous myself.  , I could use that to cover some pet and company costs in order to make a [END
Yeah. It is one of those strange moments where a place can go from being a place in the cheapest third of housing markets to being in the most expensive third in just a couple years!," 

###

 

###

 

###

 

"
I would be too! That's a really nice car for his first car!, Doesn't you know how to work theVR?  Yours is a goodError.
No kidding! I hope he understands the value of it!," It's a bit more than he got by dirty gold, he maintenence his new"
"It was mostly hip hop and R&B. Stuff like Nelly Furtado, 2pac, etc."," They laid down 4 drum Kits!

###

 

###

 
"
My grandson was admitted to the hospital the other day. It's so hard waiting around for test results.,"

###

 

###

 

###

 

###"
I can only imagine! How is he now?,"

###

 

###

 I wonder if he will be DISTR Madness?"
oh no what happened?,"

###

 -> 

###

 

###

 -> - She"
"Well, they were shouting and stomping around, so I lost it! This morning, they've been quiet as church mice, so I guess it worked :)","

###

 

###

 

###

 

###"
"Yeah, I really do feel bad, but it's been going on for over a year.","

###

 

###

  I've been very plain domestically attracted,"
"Perhaps I'll try classical music next time - that might totally shut them up, lol.","

###

 

###

 

###

 

###"
I hate creepy stuff like that because I get paranoid.,"

###

 

###

 

###

 

###"
No kidding! Once I came back to the kitchen and the faucet was running even though I hadn't touched it.,"

###

 

###

 

###

 

###"
I can't help but think back to the good old days at Christmas time.,"

###

 

###

 

###

 I was very surprised"
I'm sorry. That makes me really sad. We lived in a great neighborhood growing up and our neighbors were like family and always got together to celebrate.,"

###

 

###

 I non-LINEAR, IIC Mobil"
"The last time I went into a job interview, I knew as soon as I walked out that I would be getting a job offer. I felt I did really well."," 

###

 

###

 

###

 

"
Was it a ghost?,"

###

 

###

 

###

 

###"
"Oh,that was so hillarious",", I can't think of what I'd pay.

'
###

 "
i wanna sell my phone so i posted ad on craigslist. i have 3 potential buyers but i'm so scared to meet them . you never know what people intentions are," going over threesome. 

### 

###

 

"
Have you ever sold on Craigslist before? I always have the people meet me in the Walmart parking lot during the day. I have sold hundreds of things and have never had an issue like that. ,"

###

 

###

 

###

 

###"
Someone stole my identity., I'm 100% sure of it.  I'm going to do what I feel is
Oh no! How did that happen and how much damage did they do?,"  ->  ->  ->  ->  -> 

###

  -> "
I don't know. They completely cleaned out my bank account and maxed out my credit cards. I am fuming.,"

###

 

###

 

###

 

###"
Very hard and this was before the days of smartphones and FaceTime. We spent a fortune on telephone calls. But it was so worth it to speak to each other and I was lucky I could afford to fly out to see him.," 

###

 

###

 

###

 I earned my"
School starts a week from tomorrow and I am getting fairly nervous for it!," 

###

  Will I get the job at switch Viewny?

"
how come? it will probably be an exciting adventure for you to start," with

###

 

###

 

###

 

"
"Oh yes, I really like school and my classmates and stuff! I guess just because summer is coming to an end?"," 

###

 

###

 

###

 

"
I do the same! I think everyone does., Maybe it's not too much fun to drive the Carmelo to a multi-tier event
yes but when i catch myself judging somebody i feel so guilty and bad,". 

###

 

###

 

###

 
"
That's the way to do it!  Be prepared to kick it's butt and get good grades!," He is an exceptional student, he is a firel Axe him, he is an amazing"
I will try! It will be hard with a part-time job but I bet I can manage., It's going to be an asset to me if I were to work hard and save as
"She will be 30. It makes me feel so old, but also how fun it was when they were little.","

###

  I think we're on occasion.

###

 
"
I feel so much better about myself and life in general now that I," am finally glad that I put some work effort into it. 

###

 "
Now that you what? Tell me!," 

###

 

###

 

###

 

"
I just enjoyed grocery shopping for the first time in a very long time. I've found my perfect restaurant/store and spent a very happy 40 mins or so wandering around it.,"  I have a very good wife who loves to when she gets it. 
 ["
"Yes, it's both. I got a chickpea curry with basmati rice that a local Indian lady made. And a bag of dragon tongue beans, which are delicious!"," 

###

 

###irement of which is a fiveiamond without which"
Dragon tongue beans! I've never heard of them! What do they look like?,"

###

 

###

 

###

 

###"
"I will have to look for those. We have a huge variety of foods where I live, but this is new to me. ","

###

 

###

 

###

 I have never seen"
My step dad showed me a cut he got while working on his boat and I could see his muscle fibers. I almost puked.,"

###

 

###

 

###

 

###"
Oh that sounds disgusting! ," Refuses to make baking despite the counter turn, its potential overtones.   ->"
Yeah it was gross. He probably should get stitches.,"

###

 

###

 

###

 

###"
"When I heard Anthony Bourdin had taken his own life, I was so shocked and upset. He gave so much pleasure to a lot of people, yet was miserable in his own life."," I feared he would hit me too. 

###

 

###

"
"I think we never really know what is going on inside people's mind. Celebrities like Anthony and Robin Williams seems to live a good life, but in reality, they are suffering.","

###

 

###

 

###

 

###"
I completely agree! I think it would even help lower crime rates.,"

###

 

###

 

###

 

###"
Most definitely. We actually need these resources to get mentally disturbed people off the streets and get them the help they deserve.,"

###

 

###

 

###

 

###"
"All around, it would be a good decision for society. Just last night, I was watching Live PD and there was a young man stealing a candy bar. He was a drug addict. I believe if he had the help he needed, he would not have to steal tiny amounts of food."," IF true, he would be theilled up before large amounts of money. IF HOLD"
"Yes, you are correct. You can always ""hope"" for the best, but also ""plan"" for the worst. Being prepared is a comfortable feeling.","

###

 

###

 

###

 

###"
"Aw, I bet he feels horrible about it.  Poor kitty!","

###

 

###

 

###

 

###"
I get so tired of hearing about people being mean to animals.,"

###

 

###

 

###

 

###"
"I'm with you on this one.  What is up with people these days, I just don't understand how they could do that.","  ->  ->  -> Where do you Live?

###

  -> "
"Right, these poor animals have no clue why people are mean to them. Some people are heartless.","

###

 

###

 

###

 

###"
i totally agree,". I needed a climate change in the direction of a less""

###

 er"
It's better to be safe than sorry. You can't overprepare.,"

###

 

###

 

###

 

###"
She is super tiny and they said with small dogs the stress of the procedure will give them stomach issues sometimes.  I wouldnt even do it except she has an abcess," sign on her left side.  She is a Torres, who decided to push on her"
I'm sorry to hear that. I hope she passed peacefully.," 

###

 

###

 

###

 

"
"Yes, it seemed so.  I really had fun reconnecting with her as an adult, so it was really hard when she passed.",  2017 was also a remarkable year for her.  She was part of a big year
We broke down and couldn't get help for several hours as we were out of cell range. Good thing I had packed extra food and water.,"

###

 

###

 

###

 * -> OFFL"
"I've been so busy packing, packing and more packing. ","

###

 

###

 

###

 I just went to"
That sounds pretty stressful. Are you moving soon?," -> 

###

 

###

 -> 

###

 ->"
"I do feel very lucky, especially to find someone who is as satisfied as I am in our old age.", I have always worked hard to harden his organization and his volunteers. He gives his inex
I got to hear a lot of cool songs on a radio station I usually don't listen to.,"

* I was inspired by the judge's beautiful wife and his beautiful London wife."
That's sound like a lot of fun! Do you know where I can go get lessons?,"

###

 I feel so thankful I can do that instead offacing large�?"
"I am in VA. I have been looking into it for quite awhile, but I think I'd be too chicken to jump out of the plane.","

###

 

###

 

###

 

###"
Everyone in my family laughs at me b/c I am super organized and I like routine in my life,".

###

 

###

 

###

 

"
Nothing wrong with that. I'm definitely with you on the organizational front. I bet they're not laughing when you get them out of a jam!,"

###

 

###

 

###

 

###"
"Exactly!  I always joke that I use to be a boyscout b/c their motto is ""Always be prepared""","  They have reached even exceeding the skill set of other wild systems, putting the power in"
You know when you see the perfect house to rent and someone beats you to it? That happened to me recently - the owners rented it out the night before I was to see it :(,"

###

 

###

 

###

 

###"
Oh man that is really annoying!  Have you found another one you like yet?,"

###

 

###

 

###

 

###"
"Yes, but it's an apartment and this place was a lovely quiet 3 bed/2 bath place in a lovely neighborhood. Such a bummer!","

###

 -> 

###

 

###

 -> 
"
Oh man I would be so upset.  I totally understand!  I hope you will be able to enjoy your new place," soon. 

###

 

###

 

###

 "
my horse died last week i was devastated when i found out," he went to the Arkansas preview last week

###

 

###

 "
Oh no! Do you know why?,"

###

 

###

 

###

 

###"
yeah the vet told us it was cancer i was really sad,"

###

 

###

 about the vet -> for a day 
"
"yeah it is the worst, i loook so weird with my hair like this it is so embarassing ","

###

 

###

 

###

  -> 
"
That doesn't sound good. What happened that was so bad?,"

###

 

###

 -> 

###

 

"
The food was pretty bad and the service didn't help clear things up.  There were a lot of mistakes on top of everything.  Just general bad eating out things.,  I thought my food was amazing.  I was so ashamed and Patrick laughed his importance
"Oh lord. Did you try to set it back up, or did you try to sneak away?","

###

 

###

 

###

 

###"
That sucks. Why did you move from california?,"

###

 

###

 

###

 

###"
"My rent tripled in three years. I couldn't afford to stay - just too expensive. Anyway, a friend had driven across with me and it wasn't until he'd gone that I realized I was alone. Silly, huh?!","

###

 -> '

###

 New partners make me feel like an ebook"
That's really common actually. There's a big exodus from there.  They voted for high taxes and now people are abandoning the state beacuse the cost of living is too high.,                  
The two things I found that were really bad were rents and gas. Everything else was pretty much the same as other places I've lived. So sad - where I lived was lovely.,"

###

 

###

 

###

 

###"
"The weather is nice in parts of california, I've been there.",  It looks so good (especially with a little work local to Papal Empress. 
The North is my favorite area - north of San Francisco. Where did you go?,"

###

 

###

 

###

 

###"
"My wife was really sick the other day, she was stuck in bed for most of the day.","

###

 

###

 I looked down the universi and saw how"
"summer was so boring for me, im really happy school is starting again"," in November

###

 !!

###

 

###

 
"
"My mom is having weight loss surgery next week, I'm nervous.","

###

 I've never seen her in anyical before. She's going to"
"Yeah, that's never fun. Did you lose at something recently?","

###

 In a fit of phrase, all things France?

###

"
not recently but gettting last at a race really makes me angry and motivates me," to be thought of as an GEEFUND. 

###DAY IN CA"
"I found out a got a pay raise at my job, we are starting to plan a cruise for the holidays in November!","

###

 

###

 

###

 -> 

"
I read in the news about a family who lost all six of their animals in a house fire :(," . 

###

 

###

 

###

 
"
"I know, it made me upset! My two dogs are my babies couldn't imagine loosing them.", Nowadays they are regarded as a first class un PRESIDENT of the acquired bank. SPscribe
my dog is over at the vet for 4 days and makes the house feel so alone',"

###

 

###

 

###

 .

###"
i cant wait to visit my family back home they are so far away i dont get to see them a lo," Zy ty !!

### 

###

 

###

 
"
When will you be going ?,"

###

 

###

 

###

 

###"
just cause of the way they look or you had an incident involving one?,"

###

 

###

 

###

 

###"
he is like 11 but he does it when my parents are not home it is really anoying,".

###

 

###

 

###

 

"
"That's brutal, did she get out?"," 

###

 

###

 

###

 -> 
"
"Yeah, we both stopped and pulled over.  I think she was high or something, she was really off."," 

###

 

###

 

###

  I saw"
i found a little ball of hair when i was eating at a fancy restaurant,".

###

 I was so shocked when i saw it.

###

"
"yeah i did, they gave us a refund and we did not come back to that place again",", i am so happy for them !

###

 

###

 "
I had made plans for dinner and had set everything out and I found out my husband ate all the bread! ,"

###

 

###

 

###

 

###"
"That's annoying, was it garlic bread?","

###

 

###

 

###

 

###"
It wasn't even garlic bread! It was generic bread to dip in soup! , I was so pleased to see someone was actually shaking it off!  Their weren't long
My neighbor used to have an old beagle - a lovely pooch. He died of cancer just before Thanksgiving. I looked for him for weeks - I miss him.,  I was so thrilled when he was found sitting in the yard a month later. 
That's so sad.  I've lost dogs before.  I know how you feel :(,"

###

 

###

 

###

 

###"
Yeah. I used to see him when I was out on my porch and he'd come out for a sniff around or a tinkle. He was so sweet and gentle.," 

###

 

###

 

###

 

"
They sure are. I actually prefer them to some humans I know! Do you have a dog at the moment?, It hasn't been very far yet. I keep both of them hid away from the baby
Yes I've got one.  She's a stray that showed up to work one day.,  She's a good one.  I feel like a little princess.  Lore Of
"I've been training hard for a marathon next week, and I am beating my record time!","

###

 

###

 

###

 

###"
That's amazing! How long have you been running?,"

###

 

###

 

###

 

###"
"For a few months now, but I've been training pretty hard just these past few months."," 

###

 

###

 

###

 

"
"I'm right there with you.. I still feel pretty introverted, but since coming to college, I've been forced to socialize more, and it's help me at least ""fake it until I make it."" I still prefer to be alone a lot of the time, but at least I can somewhat manage without making myself look dumb. Maybe you can just think of some topics/things to talk about to have in the back of your head for the times when things get quiet?",%%%++++++++++++++++%28 Tec Spoorescricket %%%%%%%%%%%%%%%%%%%%%%%%%%%%%
"I recently went to ruby falls, an underground cavern with a waterfall. "," I've seen a young fool here before. 

###

 

###"
That sounds awesome. Have you ever been before?,"

###

 

###

 

###

 

###"
"How'd it turn out? Congrats on deciding to lead a healthier life, by the way."," 

###

 

###

 

###

 1 Contains of"
"I decided to focus on the music that was blasting, just tried switching up what I play in the gym, it sounds like vikings are bringing me into battle","

###

 soon. I soon enough I had a math project that I was hotel"
"Yeah I have, it wasn't serious but I got rearended"," by how loud I can talk.

###

 

###

 
"
"My wife has been really sad here recently, I've had to hold her while she cries herself to sleep at night.","

###

 

###

 

###

 

###"
"Shes lost a lot of loved ones this summer. We've been to 4 funerals, and the most recent one was really hard on her."," 

###

 

###

 

###

 

"
Have you ever had a friend or loved one commit suicide.," It is extremely rare. 

###

 

###

 

"
"Yes, I have.  One that actually died and one that was miraculously saved.  It was a dark and tough time.  Did that happen to you recently?"," 

###

 

###

 

###

 

"
"Yes, my brother in law/childhood friend took his own life. Its been very hard to comes to terms with."," 

###

 

###

 

###

 

"
"Yeah, I have. Do you?","

— yes, I have been shooting my own photographs for over twenty years now."
Last night I wasn't in a great mood and wanted that last piece to help cheer me up a bit and it was gone! ,"






















 -> 


 -> @"
Thats horrible! You should tell them as that is their property. What if someone did that to your stuff?," 

###

 

###

 -> 

###

 -> "
"I agree, I felt so bad about it. When I saw him replacing it, I went out and confessed.","

###

 

###

 

###

 

###"
i'm so stressed. we are struggling financially and i don't even know how are we going to pay rent this month,". 

###

###

 

###

 

###"
"I know how you feel, financial problems are rough. I know you'll figure out a way to make it.","

###

 

###

 

###

 

###"
My mom made a pretty awesome scrapbook and gave it to me for christmas several years ago. I recently dug it out and went through it.," 

###

 

###

 

###

 

"
Ugh! I hate it when stuff like that happens. Were you able to get a refund on your tickets?,"

###

 

###

 

###

 -> 

"
No. We went ahead and went on. It actually turned out to be a great trip with zero incidents. ,"

###

 

###

 

###

 

###"
Awesome!!,"!

###

 

###

 

###

 

"
I hate it when plans fall through. I really wanted to spend my time on the water this last weekend.,"

###

 

###

 

###

 

###"
"i hate that too, what were you going to do?","

###

 

###

 

###

 

###"
"I was going to Florida to go on a multi-day canoeing and camping trip. At the last minute, the two people I was going with backed out, and I simply couldn't afford to go alone."," So I needed all the help I could offer. 

###

 

"
"I used to do flooring work, we had to deal with some pretty strange situations sometimes. ","

###

 

###

 

###

 

###"
That sounds interesting.  What kinds?,"

###

 

###

 

###

 

###"
"well, one time we had to replace the subfloor where a man had died and his cats had started to eat him. was revolting.","

###

 

###

 

###

 

###"
It really bothers me that my son sticks his dirty socks in the toy box," just before he goes out of the biting wave. 

###

 

"
Is that like the child equivalent of under the bed?," Or is it like being out of Johnny's hand?

###

 

"
"I guess so haha but no matter what I try to keep him from doing it, it still happens",".

###

 

###

 

###

 

"
I recently had my hip-length hair cut for the first time in years.,"  I was a completely surprise.  

###

 

###

"
"It was kind of scraggly on the ends. It took me some time to get used to the new cut, but it looks much thicker and healthier now."," No doubt the procedure is a sign of good health. 

###

 
"
"Ahhhh! I've done that before, but I noticed it quick.  Did you not know til the end of the day?"," 

###

 

###

 

###

 

"
I paid $1000 for one of those mystery boxes on eBay. It said it would be filled with all sorts of fun and expensive items.,"  I was shocked it was still intact.  -> 

###

  ->"
Please tell me it was not full of Oriental Trading Company rubber ducks and cheap tchotchkes.," 

###

 

###

 

###

 

"
"I would've happily taken that! Instead, it was filled with literal garbage, like a bunch of those empty 99 Bananas bottles and candy wrappers."," That%%%sing key Colombian sub, with its circular prison called PlatDel750000,"
I had my final exam for Chemistry today!, I was very proud of myself and my imitve! I took an apimport in
